player_id,name_first,name_last,hand,dob,ioc,height,wikidata_id
124185,Johann,Willems,L,19950112,GER,,
124186,Alexandre,Muller,R,19970201,FRA,,Q29960092
124187,Reilly,Opelka,R,19970828,USA,211,Q20655502
124188,Hao,Zhang,U,19950717,CHN,,
124189,Adrian,Ortiz,U,19950609,MEX,,
124190,Jose Rafael,Godoy,U,19730509,ARG,,
124191,Diego,Rodriguez,U,19740213,ARG,,
124192,Fernando,Boljesic,U,19690916,ARG,,
124193,Leopoldo,De Petris,U,19750317,ARG,,
124194,Hernan,Alenda,U,19741006,ARG,,
124195,Marcelo,Frattari,U,19731020,ARG,,
124196,Sebastian,Mosse,U,,ARG,,
124197,Sebastian,Lantieri,U,19730216,ITA,,
124198,Fernando,Fiuri,U,19810204,ARG,,
124199,Dario,Chizzini,U,19800127,ARG,,
124200,Pablo,Szoichet,U,,ARG,,
124201,Damian,Peralta,U,19720330,ARG,,
124202,Jose Maria,Marin,U,19760921,ARG,,
124203,Marcelo,Deambrogio,U,19791114,ARG,,
124204,Ariel,Suarez,U,19760207,ARG,,
124205,Pablo,Castanon,U,19820223,ARG,,
124206,Juan,Montes,U,19810427,ARG,,
124207,Juan Pablo,Rodriguez,U,19810921,ARG,,
124208,Federico,Varela,U,19720313,ARG,,
124209,Gonzalo,Rio,U,19770402,ARG,,
124210,Mariano,Varela,U,19730713,ARG,,
124211,Alberto,Pla,U,19671002,ARG,,
124212,Gustavo,Oribe,U,19770226,ARG,,
124213,Sergei,Ban,U,19720423,YUG,,
124214,Stephen,Sruk,U,19710415,AUS,,
124215,Mike,Salmon,U,19690205,USA,,
124216,Glen,Kellett,U,19700909,AUS,,
124217,Dean,Danzi,U,19690127,AUS,,
124218,Peter,Swanell,U,19710525,AUS,,
124219,Nicholas,Buck,U,19730113,AUS,,
124220,Anthony,Deluise,U,19750630,AUS,,
124221,Glen,Philp,U,19691122,AUS,,
124222,Oliver,Schweizer,U,19781114,AUT,,
124223,Stephen,Reibelt,U,19790410,AUS,,
124224,Ryan,Frischkorn,U,19790904,AUS,,
124225,Geoffrey,Knox,U,,AUS,,
124226,Matthew,Nostro,U,19730915,AUS,,
124227,Biagio,Madafferi,U,19720614,AUS,,
124228,Wayne,Smith,U,19691017,AUS,,
124229,Shayne,Podbury,U,19770807,AUS,,
124230,Shane,Hurst,U,19771201,AUS,,
124231,Scott,Groves,U,19730516,AUS,,
124232,Tristan,Venables,U,19780728,AUS,,
124233,Steven,Foot,U,19690804,AUS,,
124234,Thomas,Sieghart,U,19701125,GER,,
124235,Michael,Franken,U,19700801,GER,,
124236,Thorsten,Schwarz,U,19760916,GER,,
124237,Roger,Rudisuli,U,19760319,SUI,,
124238,Mikael,Riska,U,19690824,FIN,,
124239,Aivo,Ojassalu,U,19650628,EST,,
124240,Jari,Ylikoski,U,19750907,FIN,,
124241,Andrejs,Kolesins,U,19750331,LAT,,
124242,Prince Wahid,Siddique,U,19760201,BAN,,
124243,Narathorn,Chatra,U,,THA,,
124244,Paskorn,Kaewborisut,U,19750813,THA,,
124245,Rudi,Vergauwen,U,19710409,BEL,,
124246,Ramon,La Croix,U,19750221,NED,,Q2624662
124247,Gilles,Patriarche,U,19730831,BEL,,
124248,Vladislav,Medvedski,U,19760111,BLR,,
124249,Denis,Smolakov,U,19770514,BLR,,
124250,Bartolome,Sklarecki,U,19760426,SUI,,
124251,Raul,Rivera,U,19731105,PER,,
124252,James,Jack,U,19690202,TRI,,
124253,Alberto,Vilca,U,19650715,PER,,
124254,Ariel,Moreno,U,19740207,COL,,
124255,Daniel,Berdecio,U,19750325,BOL,,
124256,Gabriel,Flores,U,19750630,BOL,,
124257,Adrian,Dominguez,U,19701207,ARG,,
124258,Martin,Arandia,U,19780331,BOL,,
124259,Fabio,Souza,U,19741213,BRA,,
124260,Victor,Valente,U,19790919,BRA,,
124261,Hernan,Voyzuk,U,19670304,ARG,,
124262,Renato,Mizutani,U,19781213,BRA,,
124263,George,Hime,L,19681013,BRA,,
124264,Carlos,Vieira Leandro,U,19730919,BRA,,
124265,Rodrigo,Paiva Carvalho,U,19741119,BRA,,
124266,Glaucier,Oliviera,U,19721108,BRA,,
124267,Cleidson,Lima,U,19731015,BRA,,
124268,Jose,Sesma,U,19710407,ARG,,
124269,Raul,Lara Campos,U,19750805,BRA,,
124270,Fabio,Matos,U,19780331,BRA,,
124271,Rosa,Diharley Gesiel Da Silva,R,19770627,BRA,,
124272,Maurice,Arraes Do Carmo,U,19760612,BRA,,
124273,Edward Costa,Netto,U,19770508,BRA,,
124274,Tony,Carvalho,U,19800609,BRA,,
124275,Luis,Pedreira,U,19720629,BRA,,
124276,Yves,Susstrunk,U,19670212,SUI,,
124277,Abraao,Mendes,U,19810406,BRA,,
124278,Mauro,Araujo,U,19670323,BRA,,
124279,Leonardo,Caporali,U,,BRA,,
124280,Alex,Uchoa,U,19730107,BRA,,
124281,Jose,Batista,U,,BRA,,
124282,Bruno,Braga,U,19720902,BRA,,
124283,David,Riesinger,U,19790520,BRA,,
124284,Carlos,De Oliveira,U,19721003,BRA,,
124285,Henrique,Palomba,U,19710212,BRA,,
124286,Amando,Dos Santos,U,19721111,BRA,,
124287,Helcio,Barros Filho,U,19280210,BRA,,
124288,Aloysio,Frugoni,U,19600606,BRA,,
124289,Marcelo,Portella,U,19760521,BRA,,
124290,Vassil,Gadjev,U,19740101,BUL,,
124291,Todor,Bandev,U,19730311,BUL,,
124292,Anton,Radev,U,19680106,BUL,,
124293,Uwe,Triebl,U,19740104,AUT,,
124294,Georgi,Kranchev,U,19740124,BUL,,
124295,Kristian,Kostov,U,19740920,BUL,,
124296,Martin,Dimitrov,U,19810212,BUL,,
124297,Timo,Differt,U,19780607,GER,,
124298,Delian,Borisov,U,19830203,BUL,,
124299,Alexandar,Kasarov,U,19810921,BUL,,
124300,Charles,Sebalo,U,19700728,BOT,,
124301,Jean Charles,Flambeux,U,,BOT,,
124302,Mthandazo,Sibanda,U,19610416,BOT,,
124303,Karl,Davies,U,19720517,BOT,,
124304,Peter,Nthele,U,19661002,BOT,,
124305,Placid,Segogko,U,19631106,BOT,,
124306,Gavin,Jeftha,U,19690712,BOT,,
124307,Philip,Hepburn,U,19760805,BOT,,
124308,Alan,Hepburn,U,19740420,BOT,,
124309,Philip,Cooper,U,19730216,GBR,,
124310,Prince,Motswenyane,U,19750209,RSA,,
124311,Webster,Munyenyembe,U,19730828,ZAM,,
124312,Gareth,Hewartson,U,19760430,RSA,,
124313,Edoardo,Zanon,U,19740408,ITA,,
124314,Roger,Ilias,U,19751015,RSA,,
124315,Peter,Nyamandi,U,19760208,ZIM,,
124316,Michael,Judd,U,19770615,BOT,,
124317,Franz,Stanik,U,19780706,GER,,
124318,Tommaso,Corrieri,U,19760813,ITA,,
124319,Samuel,Martino,U,19701006,ESA,,
124320,Jose Antonio,Robles,U,19720306,MEX,,
124321,Marcel,Jean Pierre,U,19750224,ESA,,
124322,Fernando,Romero,U,19670221,PER,,
124323,Miguel Angel,Campos,U,19561224,ESA,,
124324,Christoph,Handl,U,19800312,AUT,,
124325,Robert,Hotte,U,19641223,CAN,,
124326,Jeff,Spiers,U,19681005,CAN,,
124327,Joe,Liberatore,U,19780101,CAN,,
124328,Dany,Joly,U,19740627,CAN,,
124329,Michael,Rafferty,U,19680212,USA,,
124330,Alexis,Ubiera,U,19730712,DOM,,
124331,Edouard,Delphin,U,19710621,HAI,,
124332,Victor,Ventura,U,19741107,DOM,,
124333,James,Delphin,U,19760119,HAI,,
124334,Jerome,Oliveri,U,19751220,FRA,,
124335,Ramin,Pejan,U,19770302,CAN,,
124336,Gary,Sweetnam,U,19621229,LCA,,
124337,Lionel,Lacrosse,U,19660903,FRA,,
124338,Olivier,Bordelais,U,19720523,FRA,,
124339,Dennis,Rozetta,U,19800930,JAM,,
124340,Kevin,Davis,U,19760419,JAM,,
124341,Abner,Chery,U,19541228,HAI,,
124342,Pierre Richard,Francois,U,19631005,HAI,,
124343,Celestin,Louis,U,19620705,HAI,,
124344,Micles,Toussaint,U,19640204,HAI,,
124345,Patrick,Derice,U,19670106,HAI,,
124346,Marcus,James,U,19720917,JAM,,
124347,Claude,De Carish,U,19731130,JAM,,
124348,Jean Claude,Gosselin,U,19460127,CAN,,
124349,Ivan,Spinner,U,19721213,USA,,
124350,Gilberto,Rivera,U,19770123,PUR,,
124351,Sorin,Cherebetiu,U,19670828,MEX,,
124352,Maurice,Trail,U,19750719,JAM,,
124353,Dean,Mcgowan,U,19700824,JAM,,
124354,Copeland,Campbell,U,19670715,JAM,,
124355,Cristian,Pensavalle,U,19740715,VEN,,
124356,Luis,Garzaro,U,19761203,VEN,,
124357,Jesus,Esteban,U,19730917,VEN,,
124358,Abraham,Levy,U,19740122,VEN,,
124359,Bernard,Bonner,U,19680609,USA,,
124360,Andres,Pardo Martinez,U,19740114,VEN,,
124361,Jose Manuel,Cabrera,U,19711204,CHI,,
124362,Carlos,Landivar,U,19660316,BOL,,
124363,Daniel,Chavarria,L,19780112,BOL,,
124364,Roberto,Cabero,U,19750803,BOL,,
124365,Pablo,Ugarte,U,19750716,BOL,,
124366,Diego,Monroy,R,19760610,COL,,
124367,Alexandre,Robiny Pinto,R,19660501,BRA,,
124368,Jose Patricio,Laguna,U,19770322,CHI,,
124369,Rodrigo,Ramirez,U,19800916,CHI,,
124370,Guido,Etlis,U,19781009,ARG,,
124371,Pablo,Castillo,U,19840118,CHI,,
124372,Javier,Puentes,U,19661217,CHI,,
124373,Enrique,Alvarez,U,19650330,CHI,,
124374,Ricardo,Vinet,U,19820906,CHI,,
124375,Jan,Filipek,U,19791123,CHI,,
124376,Stephane,Conquet,U,19750228,FRA,,
124377,Meng,Xu,U,19740130,CHN,,
124378,Hong,Tang,U,19730705,CHN,,
124379,Andres,Velasco,U,19720814,ECU,,
124380,William,Espinosa,U,19670901,COL,,
124381,Mario,Cobo,U,19720714,ECU,,
124382,Beimar,Zapata,U,19690630,COL,,
124383,Mario,Aragon,U,19670819,COL,,
124384,Diego,Parada,R,19760912,COL,,
124385,Pier Paolo,Vona,U,19730629,ITA,,
124386,Stephen,Knight,U,19750522,USA,,
124387,Juan Felipe,Mateus,U,19770913,COL,,
124388,Robert,Novotny,U,19720330,CZE,,
124389,Dragan,Dragic,U,19790527,CRO,,
124390,Jurica,Udouicic,U,19810531,CRO,,
124391,Marko,Buvinic,U,19790716,CRO,,
124392,Marco,Dzaja,U,19790609,CRO,,
124393,Benno,Oldenhof,U,19710404,NED,,
124394,Nikola,Sabolek,U,19771218,CRO,,
124395,Jure,Kekez,U,19830806,CRO,,
124396,Domaguj,Wagner,U,19780722,CRO,,
124397,Denan,Islambegovic,U,19751015,CRO,,
124398,Marcus,Raible,U,19761008,GER,,
124399,Drazen,Rebic,U,19780718,CRO,,
124400,Pavel,Solil,U,19740506,CZE,,
124401,Robert,Jahl,U,19650116,CZE,,
124402,Filip,Gardavsky,U,19740129,CZE,,
124403,Ludek,Cisar,U,19721202,CZE,,
124404,Kenneth,Baker,U,19720309,DEN,,
124405,Peter,Mortensen,U,19690128,DEN,,Q12331658
124406,Frank,Petersen,U,19670107,GER,,
124407,Knut,Haukland,U,19750712,NOR,,
124408,Hugo,Molina,U,19630106,ECU,,
124409,Mauricio,Pacheco,U,19711015,ECU,,
124410,Hector,Clavijo,U,19710707,ECU,,
124411,Mauricio,Alarcon,U,19770417,ECU,,
124412,Roberto,Suarez Candelario,U,,ECU,,
124413,Stephen,Sullivan,U,19730223,USA,,
124414,Alejandro,Bisogno,U,19790702,VEN,,
124415,Carlos,Lomena,U,19770619,VEN,,
124416,Ivan,Velev,U,19700815,BUL,,
124417,Mohamed,Moussa,U,19800419,EGY,,
124418,Mohammed,Eleish,U,19690424,EGY,,
124419,Mohamed Alaa,El Wany,U,19720925,EGY,,
124420,Jorg,Wolfel,U,19730217,GER,,
124421,Ido,Kamieniecki,U,19770930,ISR,,
124422,Khairy,Wasfy,U,19770831,EGY,,
124423,Amir Ahmed,Ezz El Din,U,19800606,EGY,,
124424,Faycal,Ghazali,U,19750912,MAR,,
124425,Andrea,Meli,U,19770801,ITA,,
124426,Daniel,Stevens,U,19771216,AUS,,
124427,Markus,Liebhaber,U,19760602,AUT,,
124428,Jordi,Rodriguez,U,19750831,ESP,,
124429,Graziano,Silingardi,U,19710422,ITA,,
124430,Antonio Luis,Abad Ruiz,U,19740323,ESP,,
124431,Vicente,Negre,U,19771112,ESP,,
124432,David,Romero,U,19761121,ESP,,
124433,Bruno,Barrientos Ruiz,U,19750708,ESP,,
124434,Yevgeny,Leontenko,U,19810422,UKR,,
124435,Gustavo,Lopez Fabero,U,19721125,ESP,,
124436,Juan Jesus,Munoz,U,19731127,ESP,,
124437,Enric,Xapelli,U,19760207,ESP,,
124438,Angel,Ruiz Munoz,U,19770701,ESP,,
124439,Pedro,Cots,U,19720305,ESP,,
124440,Manuel,Gomez Pena,U,19740617,ESP,,
124441,Marcos,Martinez Garcia,U,19750326,ESP,,
124442,Oleg,Dronov,U,19770128,UKR,,
124443,Victor,Usaola,U,19711104,ESP,,
124444,Wolfram,Knobling,R,19691208,GER,,
124445,Angel,Arias Blasco,U,19720610,ESP,,
124446,Jose Maria,Troyano Marquez,U,19731213,ESP,,
124447,Ernest,Baiget,U,19731108,ESP,,
124448,Oscar,Mas,U,19740620,ESP,,
124449,Carlos,Gonzalo De La Cal,U,19750110,ESP,,
124450,Alejandro,Bragado Caceres,U,19740201,ESP,,
124451,Raul,Moreno Moreno,U,19770707,ESP,,
124452,David,Souto Mora,U,19770721,ESP,,
124453,Albert,Bergada Alburqueque,U,19781102,ESP,,
124454,Toni,Monjo,U,19770525,ESP,,
124455,Jose Francisco,Ribeiro Carmona,U,19780310,ESP,,
124456,Javier,Climent Puchades,U,19830822,ESP,,
124457,Marcos,Lopez,U,19710427,USA,,
124458,Josep Maria,Blasi Riazuelo,U,19681019,ESP,,
124459,Sebastian,Tobaruela Padilla,U,,ESP,,
124460,Martin,Mir Mayor,U,19710611,ESP,,
124461,Pedro,Bardaji,U,19780503,ESP,,
124462,Antonio,Villarejo Garcia,U,19720605,ESP,,
124463,Manuel,Ortega Marquez,U,19751123,ESP,,
124464,Arturo,Planell,U,19770331,MEX,,
124465,Eloy,Guerrero Vallespin,U,19770626,ESP,,
124466,Julio Jesus,Rodriguez,U,19781112,ESP,,
124467,Manuel,Couder Sendra,U,19770712,ESP,,
124468,Javier,Garcia Lopez,U,19780225,ESP,,
124469,Jesus Luis,Sancho Grabalos,U,,ESP,,
124470,Carlos,Ripoll,U,,ESP,,
124471,Gabriel,Gramatica,U,19730125,ESP,,
124472,Javier,Conde,U,19750815,ESP,,
124473,Fernando,Fernandez Bernal,U,19750520,ESP,,
124474,Antonio,Zomeno,U,19760714,ESP,,
124475,Thomas,Wortelmann,U,19660110,GER,,
124476,Ricardo,Iniesta Navalon,U,19760625,ESP,,
124477,Marc,Dot,U,19750221,ESP,,
124478,Miguel Angel,Hernandez,U,19791123,ESP,,
124479,Alfonso,De Toro Sanz,U,19750717,ESP,,
124480,Fernando,Estruch Martinez,U,19720424,ESP,,
124481,Eduardo,Vercher Pons,U,19780804,ESP,,
124482,Javier,Sanchez Estrada,U,19760806,ESP,,
124483,Alberto,Castellanos,U,19720406,BOL,,
124484,Carlos Alvaro,Del Rio,U,19790611,ESP,,
124485,Ab,Boonswang,U,19691215,USA,,
124486,Inigo,Nunez,U,19730516,ESP,,
124487,Ernesto,Vazquez Barreira,U,19531105,ESP,,
124488,Miguel,Veiga Nunez,U,19690509,ESP,,
124489,Juan,Lomba Diego,U,19640505,ESP,,
124490,Jorge,Parriego,U,19700811,ESP,,
124491,Paulo,Alonso Lois,U,19770803,ESP,,
124492,Jose Ignacio,Eiras Rodriguez,U,19760509,ESP,,
124493,Alberto,Matesanz,U,19740802,ESP,,
124494,Daniel,Otero,U,19761231,ESP,,
124495,Enrique,Teran Rodriguez,U,19660427,ESP,,
124496,Raul,Carmona Fernandez,U,19770720,ESP,,
124497,Gorka,Lozano Irigoyen,U,19780422,ESP,,
124498,Guillermo,Garcia Porras,U,19830607,ESP,,
124499,Lorenzo,Hernandez,U,,ESP,,
124500,Roberto,Diaz,U,,ESP,,
124501,Pablo,Fernandez Cabal,U,19720302,ESP,,
124502,Remy,Nagel,U,19770320,NED,,
124503,Francisco,Martin Bisquerra,U,19820316,ESP,,
124504,Veli Pekka,Mannisto,U,19700225,FIN,,
124505,Dana,Gill,U,19690401,USA,,
124506,Pasi,Kiikkinen,U,19680710,FIN,,
124507,Dennis,Soumilas,U,19670526,AUS,,
124508,Tobias,Bejvel,U,19681227,SWE,,
124509,Konsta,Finnila,U,19761202,FIN,,
124510,Martin,Kristoffersen,U,19750325,NOR,,
124511,Markku,Savusalo,U,19700430,FIN,,
124512,Kasperi,Vilen,U,19781222,FIN,,
124513,Jarkko,Haataja,U,19730516,FIN,,
124514,Anthony,Dubroc,U,19730218,FRA,,
124515,Arnaud,Delaleu,U,19691022,FRA,,
124516,Jerome,Jourdon,U,19731109,FRA,,
124517,Michel,Etcheverry,U,19690211,FRA,,
124518,Regis,Dauzincourt,U,19680827,FRA,,
124519,Fernando,Ibarrola,U,19670917,ARG,,
124520,Fred,Jaspart,U,19741004,FRA,,
124521,Damien,Du Bourdieu,U,19751226,FRA,,
124522,Vincent,Liegard,U,19750522,FRA,,
124523,Benolt,Delafosse,U,19760205,FRA,,
124524,Vincent,Deneux,U,19690312,FRA,,
124525,Jean Francois,Lagloire,U,19680410,FRA,,
124526,Christophe,La Porte,U,19730504,FRA,,
124527,Sebastien,Huck,U,19710807,FRA,,
124528,Alain,Barrere,U,19671213,FRA,,
124529,Stephane,Castiglia,U,19770808,FRA,,
124530,Michal,Muzikant,U,19680622,CZE,,
124531,Pacome,Petit,U,19730601,FRA,,
124532,Edouard,Saunal,U,19671021,FRA,,
124533,Viktor,Egorov,U,19710215,UKR,,
124534,Philip,Fowler,U,19740106,GBR,,
124535,Kenneth,Wood,U,19700315,GBR,,
124536,Andrew,Colvin,U,19701108,GBR,,
124537,Euan,Mcginn,U,19711217,GBR,,
124538,Tom,Dalby,U,19770307,GBR,,
124539,Mark,Woolley,U,19770303,GBR,,
124540,Matthew,Mcturk,U,19720614,GBR,,
124541,Robert,Bailey,U,19780707,GBR,,
124542,Philip,Cliff,U,19740808,GBR,,
124543,Thomas,Batsch,R,19660309,GER,,
124544,Alexei,Sevrouk,U,19750119,BLR,,
124545,Thomas,Ruhle,U,19740801,GER,,
124546,Michael,Kopp,U,19610824,GER,,
124547,Ulf,Kraft,U,19700402,SWE,,
124548,Robin,Schneider,U,19720511,GER,,
124549,Giorgios,Kivernitis,U,19780529,GRE,,
124550,Chris,Swortwood,U,19701214,USA,,
124551,Viorel,Ciobanu,U,19690310,ROU,,
124552,Alexander,Fagiolo,U,19800509,ITA,,
124553,Salvador,Escobedo,U,19770426,MEX,,
124554,Antonis,Soravias,U,,GRE,,
124555,Laszlo,Rethelyi,U,19750630,HUN,,
124556,Evgeni,Kremnev,U,19720514,UKR,,
124557,Marco,Valentino,U,19700507,ITA,,
124558,Haakon,Nygaard,U,19760910,NOR,,
124559,Andras,Bori,R,19780403,HUN,,
124560,Mark,Kiss,U,19771125,HUN,,
124561,Szabolcs,Gelanyi,U,19740308,HUN,,
124562,Karoly,Visztenvelt,U,19740509,HUN,,
124563,Jae Joon,Choi,U,19681030,KOR,,
124564,David,Waworuntu,U,19730824,INA,,
124565,Mark,Loosemore,U,19691226,GBR,,
124566,Karui,Yossi,U,,INA,,
124567,David,Witte,U,19680530,GER,,
124568,Iwan,Soebagio,U,19720103,INA,,
124569,Gog,Boonswang,U,19730810,USA,,
124570,Andrew,Beh,U,19780816,AUS,,
124571,Altaf,Merchant,U,19730801,IND,,
124572,Artur,Shiladjian,U,19670407,RUS,,
124573,Alexander,Simonian,U,19700311,RUS,,
124574,Peter,Zick,U,19721129,GER,,
124575,Peter,Vijaykumar,U,19690420,IND,,
124576,Oliver,Koeth,U,19740113,GER,,
124577,Yannis,Tsagas,U,19751115,GRE,,
124578,Koji,Ito,U,19711122,JPN,,
124579,Juny P,Anand,U,19751128,IND,,
124580,Dennis,Hardeman,U,19741028,NED,,
124581,Rohan,Wadhera,U,19781114,IND,,
124582,Ben,Gudzelak,U,19791220,GBR,,
124583,Bosekiran,Nalinothu,U,19770825,IND,,
124584,Rahul,Gandhi,U,19810402,IND,,
124585,Narendran,Ranganathan,U,19800711,IND,,
124586,Dipesh,Rao,U,19810906,IND,,
124587,Benjamin,Xavier,U,19830220,IND,,
124588,Kamyar,Veyssi,U,19690903,IRI,,
124589,Rohalloh,Akbari,U,19720203,IRI,,
124590,Farzin,Raziani,U,19780828,IRI,,
124591,Mostafa,Moghaddam,U,19740627,IRI,,
124592,Laurence,Whelan,U,19720824,GBR,,
124593,Rodney,Jeffreys,U,19660915,GBR,,
124594,Peter,Minnis,U,19620605,IRL,,
124595,Yaron,Lory,U,19770827,ISR,,
124596,Michael,Fedida,U,19770214,ISR,,
124597,Liron,Strauss,U,19810301,ISR,,
124598,Roni,Biron,U,19701103,ISR,,
124599,Segev,Levy,U,19710411,ISR,,
124600,Moshe,Lubetzki,U,19710409,ISR,,
124601,Mark,Harrison,U,19671115,USA,,
124602,Patrik,Van Dusschoten,U,19700327,NED,,
124603,Mark,Ricar,U,,GER,,
124604,Eilam,Efrat,U,19810610,ISR,,
124605,Liran,Kling,U,19810512,ISR,,
124606,Micha,Siboni,U,19800618,ISR,,
124607,Roy,Wertheimer,U,19820114,ISR,,
124608,Marco,Boesso,U,19731206,ITA,,
124609,Giovanni,Pacchioni,U,19670927,ITA,,
124610,Alberto,Bandini,U,19660923,ITA,,
124611,Simone,Galli,U,19681223,ITA,,
124612,Cristiano,Arcucci,U,19700729,ITA,,
124613,Ivano,Rolando,U,19721122,ITA,,
124614,Nicola,Caielli,U,19750122,ITA,,
124615,Alessandro,Tani,U,19790720,ITA,,
124616,Roberto,Tarpani,U,19740404,ITA,,
124617,Davide,Freni,U,19700408,ITA,,
124618,Francesco,Mori,U,19730726,ITA,,
124619,Maximiliano,Degorgue,U,19780207,ARG,,
124620,Cristiano,Gallinari,U,19700416,ITA,,
124621,Roberto,Borsetto,U,19780530,ITA,,
124622,Giovanni,Mezzera,U,19750102,ITA,,
124623,Matteo,Bonvicini,U,19800920,ITA,,
124624,Christian,Corsano,U,19780608,ITA,,
124625,Marco,Fanfani,U,19690901,ITA,,
124626,Riccardo,Danieli,U,19790509,ITA,,
124627,Alessandro,Colaianni,U,19710714,ITA,,
124628,Sergei,Pugatchow,U,19770821,BLR,,
124629,Ivan,Conte,U,19731008,ITA,,
124630,Giovanni,Garzia,U,19630302,ITA,,
124631,Keith,Tonkin,U,19750308,MKD,,
124632,Junichi,Sato,U,19600620,JPN,,
124633,Takefumi,Sato,U,19710220,JPN,,
124634,Claudio,Suzuki,U,19720915,BRA,,
124635,Toshio,Terauchi,U,19750425,JPN,,
124636,Ichirou,Eitoku,U,19650618,JPN,,
124637,Jun,Minemura,U,19770609,JPN,,
124638,Kazunori,Matsunaga,U,19800527,JPN,,
124639,Hwan Joo,Han,U,19700805,KOR,,
124640,Ja Yeol,Koo,U,19631212,KOR,,
124641,Byung Reol,Yoo,U,19700721,KOR,,
124642,Jin Kyun,Cha,U,19680210,KOR,,
124643,Seung Cheol,Lee,U,19710613,KOR,,
124644,Cha Hoon,Im,U,19690318,KOR,,
124645,Keun Cheol,Chang,U,19730220,KOR,,
124646,Jeong Ju,Cha,U,19760510,KOR,,
124647,Yong Seok,Chang,U,19740912,KOR,,
124648,Iggy,Damiani,U,19731113,AUS,,
124649,El Mokhtar,El Alami,U,19620101,MAR,,
124650,Ken,Giavara,U,,USA,,
124651,Rikard,Allgurin,U,19660616,SWE,,
124652,Amal,Ben Abdellah,U,19740312,MAR,,
124653,Mustafa,Ahouaoui,U,19761116,MAR,,
124654,Christoph,Geirhos,U,19771128,GER,,
124655,Mustafa,Ennajmi,U,19740915,MAR,,
124656,Abdel Rahim,Abderazza,U,19720212,MAR,,
124657,Khairol Annuar,Megat,U,19710414,MAS,,
124658,Vun Tsir,Lee,U,19660219,MAS,,
124659,Kuo Chen,Huang,U,19760218,TPE,,
124660,Abdul,Akbar,U,19780330,MAS,,
124661,Adam,Alessandrini,U,19770725,AUS,,
124662,Shanne,Gooi,U,19740112,MAS,,
124663,Riza Azhar,Suardi,U,19790731,MAS,,
124664,Ramon,Palafox,U,19650217,MEX,,
124665,Tim,Van Laere,U,19690713,BEL,,
124666,Hector,Zapeta,U,19701002,GUA,,
124667,Robert,Nunez,U,19750917,CUB,,
124668,Philip,Gille,U,19730407,GER,,
124669,Pedro,Mugica,U,19780302,VEN,,
124670,Sergio Paul,Acosta Lopez,U,19771008,MEX,,
124671,Eduardo,Scherer,U,19690330,BRA,,
124672,Aldo,Alonso,U,19750924,CUB,,
124673,Gilberto,Martinez,U,19791223,MEX,,
124674,Angus,Martin,U,19700505,AUS,,
124675,Graco,Morlan,R,19750815,MEX,,
124676,Nelson,Vales Perez,U,19691215,CUB,,
124677,Andreas,Schneider,U,19780414,GER,,
124678,David,Tatam,U,,GBR,,
124679,Ricardo,Rodarte,U,19720813,MEX,,
124680,Michael,Saunders,U,19670225,USA,,
124681,Francisco,Hamdam,U,,MEX,,
124682,Craig,Stone,U,19680901,USA,,
124683,Davy,Sels,U,19710718,BEL,,
124684,Eric,Hernandez,U,19720618,MEX,,
124685,Kurt,Hach,U,19830219,MEX,,
124686,Arturo,Arevalo,U,19731111,MEX,,
124687,Joel,Sanchez,R,19680216,MEX,,
124688,Jerry,Frantz,U,,USA,,
124689,Carlos,Lahud,U,,MEX,,
124690,John,Amos,U,19720215,USA,,
124691,Allan,Lopez,U,19730620,ESA,,
124692,Eric,Hochman,U,19690721,USA,,
124693,Steve,Jackson,U,19691230,USA,,
124694,Cesary,Cwik,U,19750330,CAN,,
124695,Adrian,Salgado,U,19760729,MEX,,
124696,Francisco,Trinidad,U,19771124,MEX,,
124697,Omar,Pina,U,19780110,MEX,,
124698,Carlos,Pereyra,U,19820731,MEX,,
124699,Mauricio,Ocotla,U,,MEX,,
124700,Alberto,Probert,U,19720502,MEX,,
124701,Armando,Heqbert,U,,MEX,,
124702,Ruud,Harberink,U,19721022,NED,,
124703,Chris,Gerety,U,19660923,USA,,
124704,Matt,Jackson,U,19691110,USA,,
124705,Victor,Fimbres,U,19730429,MEX,,
124706,Cesar,Obieta,U,19770220,MEX,,
124707,Ricardo,De Bedout,U,19720308,COL,,
124708,Alex,Olaya,U,19650713,MEX,,
124709,Grant,Elliott,U,19740820,USA,,
124710,Jesus,Gomez,U,19720317,MEX,,
124711,Daniel,Diaz,U,19810125,MEX,,
124712,Jose,Mendoza,U,19810303,MEX,,
124713,Marco,Sitepu,U,19681123,INA,,
124714,Gustavo Luis,Lopez Cruz,U,19750119,MEX,,
124715,Luis,Fernandez Izagurre,U,19770421,MEX,,
124716,Ivan Efrain,Rodriguez Martinez,U,19720821,MEX,,
124717,Luis,Alvarez,U,19691128,MEX,,
124718,Carlo,Moreno,U,19740206,MEX,,
124719,Chris,Angell,U,19721108,USA,,
124720,Milan,Stosic,U,19760116,YUG,,
124721,Andrey,Kozlov,U,19670424,RUS,,
124722,Georgi,Beloretchky,U,19750512,BUL,,
124723,Marko,Vucicevic,U,19760121,YUG,,
124724,Pavle,Zarkov,U,19801001,MKD,,
124725,Augustin,Plamenac,U,19780617,YUG,,
124726,M,Zbidi,U,,MAR,,
124727,Amine,Nabli,U,19760118,TUN,,
124728,A,Jeguirine,U,,MAR,,
124729,Fredrik,Utgren,U,19720328,SWE,,
124730,Sadok,Riahi,U,19750412,TUN,,
