tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
1994-339,Adelaide,Hard,32,A,19940103,004,101601,8,,Brett Steven,R,185,NZL,24.6872005476,,,101647,,,Byron Black,R,175,ZIM,24.2436687201,,,6-3 6-2,3,R32,74,3,6,58,37,29,8,9,3,4,0,4,55,34,21,6,8,4,8
1994-339,Adelaide,Hard,32,A,19940103,005,101120,3,,Karel Novacek,R,190,CZE,28.7638603696,,,101682,,Q,David Adams,R,188,RSA,23.9945242984,,,6-4 6-2,3,R32,67,5,2,59,39,31,10,9,2,2,1,5,63,35,24,12,9,2,5
1994-339,Adelaide,Hard,32,A,19940103,006,102338,,,Yevgeny Kafelnikov,R,190,RUS,19.8740588638,,,101138,,WC,Pat Cash,R,183,AUS,28.605065024,,,4-6 6-1 6-3,3,R32,120,5,9,76,39,28,19,13,4,8,5,9,97,44,24,23,13,8,15
1994-339,Adelaide,Hard,32,A,19940103,007,101920,,,Jamie Morgan,R,185,AUS,22.5735797399,,,101805,,LL,David Nainkin,R,183,RSA,23.2881587953,,,6-7(3) 6-3 6-4,3,R32,138,10,7,106,51,38,24,16,6,10,2,5,99,52,32,21,15,7,13
1994-339,Adelaide,Hard,32,A,19940103,008,101866,,,David Rikl,L,178,CZE,22.8501026694,,,101195,5,,Amos Mansdorf,R,175,ISR,28.205338809,,,6-4 6-4,3,R32,76,5,2,55,34,27,11,10,0,1,2,2,74,48,29,11,10,10,13
1994-339,Adelaide,Hard,32,A,19940103,009,101659,,Q,Jan Apell,L,183,SWE,24.1642710472,,,101230,6,,Andrei Chesnokov,R,188,RUS,27.9178644764,,,6-2 7-5,3,R32,77,6,3,68,39,24,18,10,5,7,1,1,53,31,14,11,10,2,7
1994-339,Adelaide,Hard,32,A,19940103,010,102202,,,Kenneth Carlsen,L,190,DEN,20.7145790554,,,102205,,Q,Sebastien Lareau,R,183,CAN,20.6872005476,,,6-2 7-6(2),3,R32,86,7,3,58,29,26,16,10,0,0,4,6,65,31,20,18,10,3,5
1994-339,Adelaide,Hard,32,A,19940103,011,101377,,,Christian Bergstrom,R,180,SWE,26.4613278576,,,102247,,,Andrea Gaudenzi,R,183,ITA,20.4298425736,,,6-1 6-4,3,R32,79,3,0,59,31,24,16,9,2,2,1,5,53,34,22,7,8,5,8
1994-339,Adelaide,Hard,32,A,19940103,012,101334,4,,Alexander Volkov,L,188,RUS,26.8391512663,,,101549,,,Rodolphe Gilbert,L,183,FRA,25.0595482546,,,6-4 6-2,3,R32,66,6,1,54,36,28,11,9,0,0,4,6,56,28,20,12,9,2,5
1994-339,Adelaide,Hard,32,A,19940103,013,101735,7,,Richard Fromberg,R,196,AUS,23.6851471595,,,101062,,WC,Mats Wilander,R,183,SWE,29.3661875428,,,6-3 4-6 6-2,3,R32,128,8,1,74,41,27,24,14,0,2,1,4,95,62,40,14,13,8,12
1994-339,Adelaide,Hard,32,A,19940103,014,101703,,,Guillaume Raoux,R,180,FRA,23.8850102669,,,102358,,,Thomas Enqvist,R,190,SWE,19.8110882957,,,6-3 7-6(6),3,R32,88,8,3,70,36,30,18,11,6,8,2,6,63,36,27,10,10,1,4
1994-339,Adelaide,Hard,32,A,19940103,015,102257,,,Greg Rusedski,L,193,GBR,20.3258042437,,,101821,,Q,Peter Tramacchi,R,185,AUS,23.1540041068,,,6-4 6-4,3,R32,83,2,7,62,31,25,20,10,3,3,0,2,69,34,25,18,10,2,4
1994-339,Adelaide,Hard,32,A,19940103,016,101900,,,Nicklas Kulti,R,190,SWE,22.7022587269,,,101820,2,,Marc Rosset,R,201,SUI,23.1567419576,,,7-6(4) 6-3,3,R32,95,3,2,73,35,27,20,11,0,2,12,6,64,39,30,9,10,2,5
1994-339,Adelaide,Hard,32,A,19940103,017,101917,,,Grant Stafford,R,188,RSA,22.6064339493,,,101404,1,,Thomas Muster,L,180,AUT,26.2559890486,,,7-6(3) 4-6 6-4,3,R16,124,0,5,92,63,45,14,16,3,7,7,1,97,62,41,18,16,10,14
1994-339,Adelaide,Hard,32,A,19940103,018,102158,,,Patrick Rafter,R,185,AUS,21.015742642,,,101601,8,,Brett Steven,R,185,NZL,24.6872005476,,,4-6 6-2 7-6(2),3,R16,136,6,3,95,62,43,24,15,5,6,1,1,90,42,34,25,15,4,6
1994-339,Adelaide,Hard,32,A,19940103,019,102338,,,Yevgeny Kafelnikov,R,190,RUS,19.8740588638,,,101120,3,,Karel Novacek,R,190,CZE,28.7638603696,,,6-4 6-1,3,R16,73,2,3,55,31,23,14,9,2,3,2,2,55,32,17,11,8,9,13
1994-339,Adelaide,Hard,32,A,19940103,020,101866,,,David Rikl,L,178,CZE,22.8501026694,,,101920,,,Jamie Morgan,R,185,AUS,22.5735797399,,,6-4 6-2,3,R16,61,3,0,45,33,27,9,9,0,0,5,2,51,28,17,13,9,1,4
1994-339,Adelaide,Hard,32,A,19940103,021,102202,,,Kenneth Carlsen,L,190,DEN,20.7145790554,,,101659,,Q,Jan Apell,L,183,SWE,24.1642710472,,,6-3 3-6 6-3,3,R16,123,3,3,81,44,34,21,14,1,3,2,5,89,46,32,21,13,4,7
1994-339,Adelaide,Hard,32,A,19940103,022,101334,4,,Alexander Volkov,L,188,RUS,26.8391512663,,,101377,,,Christian Bergstrom,R,180,SWE,26.4613278576,,,6-3 3-6 6-4,3,R16,127,3,1,101,54,33,27,14,8,11,2,4,87,49,31,20,14,6,10
1994-339,Adelaide,Hard,32,A,19940103,023,101703,,,Guillaume Raoux,R,180,FRA,23.8850102669,,,101735,7,,Richard Fromberg,R,196,AUS,23.6851471595,,,6-7(5) 6-3 6-4,3,R16,143,10,3,105,45,33,37,16,3,4,8,7,97,58,42,22,15,7,10
1994-339,Adelaide,Hard,32,A,19940103,024,101900,,,Nicklas Kulti,R,190,SWE,22.7022587269,,,102257,,,Greg Rusedski,L,193,GBR,20.3258042437,,,7-6(2) 6-3,3,R16,85,4,1,66,38,34,17,11,4,4,7,3,58,28,23,16,10,0,1
1994-339,Adelaide,Hard,32,A,19940103,025,102158,,,Patrick Rafter,R,185,AUS,21.015742642,,,101917,,,Grant Stafford,R,188,RSA,22.6064339493,,,3-6 6-3 7-6(5),3,QF,146,12,3,96,59,41,20,15,1,4,3,8,114,71,46,22,15,9,12
1994-339,Adelaide,Hard,32,A,19940103,026,102338,,,Yevgeny Kafelnikov,R,190,RUS,19.8740588638,,,101866,,,David Rikl,L,178,CZE,22.8501026694,,,5-7 6-3 7-5,3,QF,122,4,2,92,33,25,39,17,5,8,6,3,96,66,51,9,16,4,8
1994-339,Adelaide,Hard,32,A,19940103,027,101334,4,,Alexander Volkov,L,188,RUS,26.8391512663,,,102202,,,Kenneth Carlsen,L,190,DEN,20.7145790554,,,7-5 6-0,3,QF,83,3,3,48,19,16,16,9,0,1,6,4,64,31,21,11,9,6,11
1994-339,Adelaide,Hard,32,A,19940103,028,101900,,,Nicklas Kulti,R,190,SWE,22.7022587269,,,101703,,,Guillaume Raoux,R,180,FRA,23.8850102669,,,7-6(5) 6-3,3,QF,108,3,2,79,50,36,15,11,6,7,2,5,85,37,26,23,10,7,9
1994-339,Adelaide,Hard,32,A,19940103,029,102338,,,Yevgeny Kafelnikov,R,190,RUS,19.8740588638,,,102158,,,Patrick Rafter,R,185,AUS,21.015742642,,,6-1 7-5,3,SF,79,0,4,57,42,27,10,9,1,2,7,2,57,32,19,12,10,3,8
1994-339,Adelaide,Hard,32,A,19940103,030,101334,4,,Alexander Volkov,L,188,RUS,26.8391512663,,,101900,,,Nicklas Kulti,R,190,SWE,22.7022587269,,,4-6 6-3 6-3,3,SF,118,5,4,83,38,26,26,14,6,10,4,2,89,47,30,21,14,8,14
1994-339,Adelaide,Hard,32,A,19940103,031,102338,,,Yevgeny Kafelnikov,R,190,RUS,19.8740588638,,,101334,4,,Alexander Volkov,L,188,RUS,26.8391512663,,,6-4 6-3,3,F,74,2,0,60,43,27,7,10,3,7,4,3,54,27,18,7,9,5,11
1994-481,Copenhagen,Carpet,32,A,19940228,001,101320,1,,Magnus Gustafsson,R,185,SWE,27.1540041068,10,2141,101377,,,Christian Bergstrom,R,180,SWE,26.6146475017,122,343,6-2 5-7 6-4,3,R32,115,5,5,95,58,48,15,15,5,7,2,6,93,43,35,21,15,4,8
1994-481,Copenhagen,Carpet,32,A,19940228,002,101733,,WC,Jan Siemerink,L,183,NED,23.8767967146,104,428,102201,,Q,Lionel Roux,R,185,FRA,20.8815879535,212,169,6-4 7-5,3,R32,101,0,7,65,41,34,11,11,1,2,2,4,78,37,29,17,11,3,6
1994-481,Copenhagen,Carpet,32,A,19940228,003,101507,,,Tomas Carbonell,R,178,ESP,25.5605749487,84,532,101862,,,Maurice Ruah,R,178,VEN,23.0253251198,97,467,6-3 6-1,3,R32,59,4,2,41,27,24,7,8,1,2,1,1,49,29,14,8,8,5,10
1994-481,Copenhagen,Carpet,32,A,19940228,004,101233,,,Alex Antonitsch,R,188,AUT,28.0547570157,93,487,101601,7,,Brett Steven,R,185,NZL,24.8405201916,63,639,6-3 6-3,3,R32,69,2,1,49,31,26,11,9,1,1,2,5,60,37,23,12,9,2,5
1994-481,Copenhagen,Carpet,32,A,19940228,005,102338,4,,Yevgeny Kafelnikov,R,190,RUS,20.0273785079,45,776,101362,,,Stephane Simian,L,193,FRA,26.726899384,87,520,6-7(5) 6-4 6-0,3,R32,100,12,7,83,45,38,22,14,3,4,12,6,83,42,33,17,14,3,8
1994-481,Copenhagen,Carpet,32,A,19940228,006,102035,,,Jonas Bjorkman,R,183,SWE,21.9356605065,86,528,101775,,WC,Frederik Fetterlein,R,190,DEN,23.6358658453,473,43,6-2 7-6(5),3,R32,89,6,3,74,43,35,15,10,5,6,7,8,67,37,30,11,10,5,8
1994-481,Copenhagen,Carpet,32,A,19940228,007,101703,,,Guillaume Raoux,R,180,FRA,24.038329911,75,584,102184,,,David Prinosil,R,185,GER,20.9746748802,113,390,7-5 6-2,3,R32,62,3,4,51,23,22,16,10,1,2,9,6,57,30,22,8,10,3,7
1994-481,Copenhagen,Carpet,32,A,19940228,008,101133,,Q,Patrick Baur,R,188,GER,28.8240930869,218,160,102358,6,,Thomas Enqvist,R,190,SWE,19.9644079398,55,673,6-4 3-6 7-6(6),3,R32,135,13,3,108,65,48,24,15,3,5,12,9,96,56,48,19,16,1,3
1994-481,Copenhagen,Carpet,32,A,19940228,009,101179,,,Jean Philippe Fleurian,R,185,FRA,28.4654346338,98,463,101510,5,,Henrik Holm,R,183,SWE,25.5195071869,50,703,7-5 6-3,3,R32,73,1,1,54,32,29,17,11,1,1,4,1,49,26,22,12,10,1,3
1994-481,Copenhagen,Carpet,32,A,19940228,010,101149,,WC,Morten Christensen,R,190,DEN,28.7063655031,489,40,102093,,,Martin Damm,R,188,CZE,21.5770020534,70,604,4-6 7-6(4) 6-4,3,R32,137,18,15,101,60,48,19,16,5,7,17,6,111,58,46,26,16,5,7
1994-481,Copenhagen,Carpet,32,A,19940228,011,102202,,,Kenneth Carlsen,L,190,DEN,20.8678986995,118,368,101481,,,Omar Camporese,R,188,ITA,25.8097193703,243,138,7-5 6-3,3,R32,114,16,3,73,42,34,15,11,3,4,3,2,69,30,21,20,10,6,9
1994-481,Copenhagen,Carpet,32,A,19940228,012,101723,3,,Magnus Larsson,R,193,SWE,23.9315537303,47,757,100837,,,Jeremy Bates,R,180,GBR,31.6960985626,117,368,6-3 6-0,3,R32,57,7,0,44,21,18,15,8,1,1,2,5,48,17,12,12,7,5,9
1994-481,Copenhagen,Carpet,32,A,19940228,013,101249,8,,Andrei Olhovskiy,R,185,RUS,27.8740588638,67,613,101106,,Q,Peter Lundgren,R,185,SWE,29.0814510609,297,96,7-5 6-3,3,R32,61,24,6,70,40,34,16,11,4,4,3,2,60,34,25,14,10,1,3
1994-481,Copenhagen,Carpet,32,A,19940228,014,100770,,Q,Peter Moraing,R,193,GER,32.4599589322,281,106,101084,,,Jakob Hlasek,R,188,SUI,29.2950034223,85,531,6-4 6-3,3,R32,65,9,3,54,30,23,16,9,2,2,8,5,55,34,22,11,10,1,4
1994-481,Copenhagen,Carpet,32,A,19940228,015,101888,,,Daniel Vacek,R,190,CZE,22.9130732375,73,590,101549,,,Rodolphe Gilbert,L,183,FRA,25.2128678987,78,563,6-4 6-2,3,R32,56,8,0,43,22,18,18,9,0,0,1,2,51,30,20,11,9,5,8
1994-481,Copenhagen,Carpet,32,A,19940228,016,100757,,,Anders Jarryd,R,180,SWE,32.629705681,145,273,101298,2,,Jonas Svensson,R,188,SWE,27.356605065,35,946,6-3 6-1,3,R32,76,4,1,49,27,21,14,8,2,3,4,3,52,26,14,9,8,4,9
1994-481,Copenhagen,Carpet,32,A,19940228,017,101320,1,,Magnus Gustafsson,R,185,SWE,27.1540041068,10,2141,101733,,WC,Jan Siemerink,L,183,NED,23.8767967146,104,428,6-3 7-6(3),3,R16,85,1,5,58,36,28,10,10,1,3,6,5,79,28,23,19,11,4,8
1994-481,Copenhagen,Carpet,32,A,19940228,018,101233,,,Alex Antonitsch,R,188,AUT,28.0547570157,93,487,101507,,,Tomas Carbonell,R,178,ESP,25.5605749487,84,532,6-4 6-4,3,R16,100,5,2,76,41,30,12,10,10,13,1,9,69,33,20,15,10,3,8
1994-481,Copenhagen,Carpet,32,A,19940228,019,102338,4,,Yevgeny Kafelnikov,R,190,RUS,20.0273785079,45,776,102035,,,Jonas Bjorkman,R,183,SWE,21.9356605065,86,528,6-1 6-4,3,R16,58,9,1,53,20,19,16,9,3,5,3,4,42,22,11,8,8,4,9
1994-481,Copenhagen,Carpet,32,A,19940228,020,101133,,Q,Patrick Baur,R,188,GER,28.8240930869,218,160,101703,,,Guillaume Raoux,R,180,FRA,24.038329911,75,584,7-6(4) 6-3,3,R16,101,9,2,75,50,36,14,11,1,2,2,5,74,38,28,18,10,4,6
1994-481,Copenhagen,Carpet,32,A,19940228,021,101179,,,Jean Philippe Fleurian,R,185,FRA,28.4654346338,98,463,101149,,WC,Morten Christensen,R,190,DEN,28.7063655031,489,40,6-4 6-4,3,R16,84,2,2,63,43,32,13,10,4,4,6,8,59,31,22,15,10,3,5
1994-481,Copenhagen,Carpet,32,A,19940228,022,102202,,,Kenneth Carlsen,L,190,DEN,20.8678986995,118,368,101723,3,,Magnus Larsson,R,193,SWE,23.9315537303,47,757,4-6 7-6(5) 6-4,3,R16,154,10,1,99,51,43,30,16,7,8,11,6,101,51,39,32,16,6,7
1994-481,Copenhagen,Carpet,32,A,19940228,023,101249,8,,Andrei Olhovskiy,R,185,RUS,27.8740588638,67,613,100770,,Q,Peter Moraing,R,193,GER,32.4599589322,281,106,7-6(2) 1-6 6-3,3,R16,90,14,6,79,43,35,21,14,0,2,10,5,88,60,48,14,14,2,3
1994-481,Copenhagen,Carpet,32,A,19940228,024,101888,,,Daniel Vacek,R,190,CZE,22.9130732375,73,590,100757,,,Anders Jarryd,R,180,SWE,32.629705681,145,273,4-6 7-5 7-6(5),3,R16,149,16,10,117,60,50,27,17,7,9,4,2,93,44,31,35,17,1,3
1994-481,Copenhagen,Carpet,32,A,19940228,025,101233,,,Alex Antonitsch,R,188,AUT,28.0547570157,93,487,101320,1,,Magnus Gustafsson,R,185,SWE,27.1540041068,10,2141,1-6 6-1 7-5,3,QF,97,9,3,73,45,28,15,13,2,7,2,9,79,41,27,16,13,5,11
1994-481,Copenhagen,Carpet,32,A,19940228,026,102338,4,,Yevgeny Kafelnikov,R,190,RUS,20.0273785079,45,776,101133,,Q,Patrick Baur,R,188,GER,28.8240930869,218,160,7-5 7-6(5),3,QF,112,3,6,77,39,30,16,12,0,3,6,3,88,42,25,22,12,4,8
1994-481,Copenhagen,Carpet,32,A,19940228,027,101179,,,Jean Philippe Fleurian,R,185,FRA,28.4654346338,98,463,102202,,,Kenneth Carlsen,L,190,DEN,20.8678986995,118,368,6-3 6-4,3,QF,89,1,1,60,37,32,13,10,1,1,6,1,47,22,18,13,9,2,4
1994-481,Copenhagen,Carpet,32,A,19940228,028,101888,,,Daniel Vacek,R,190,CZE,22.9130732375,73,590,101249,8,,Andrei Olhovskiy,R,185,RUS,27.8740588638,67,613,6-7(0) 6-3 6-2,3,QF,101,9,8,83,44,36,20,15,2,4,13,6,85,43,33,16,14,6,11
1994-481,Copenhagen,Carpet,32,A,19940228,029,102338,4,,Yevgeny Kafelnikov,R,190,RUS,20.0273785079,45,776,101233,,,Alex Antonitsch,R,188,AUT,28.0547570157,93,487,7-5 5-7 6-3,3,SF,138,4,4,106,69,49,16,17,5,9,12,8,111,62,44,17,16,9,14
1994-481,Copenhagen,Carpet,32,A,19940228,030,101888,,,Daniel Vacek,R,190,CZE,22.9130732375,73,590,101179,,,Jean Philippe Fleurian,R,185,FRA,28.4654346338,98,463,6-2 7-6(1),3,SF,103,14,4,54,32,29,15,10,0,0,7,1,90,64,38,14,10,9,11
1994-481,Copenhagen,Carpet,32,A,19940228,031,102338,4,,Yevgeny Kafelnikov,R,190,RUS,20.0273785079,45,776,101888,,,Daniel Vacek,R,190,CZE,22.9130732375,73,590,6-3 7-5,3,F,100,1,2,68,35,28,18,11,2,4,6,4,73,40,27,12,10,4,8
1994-326,Kuala Lumpur,Carpet,32,A,19940926,001,101412,,,Shuzo Matsuoka,R,185,JPN,26.8884325804,140,324,101235,1,,Paul Haarhuis,R,188,NED,28.5995893224,27,1067,7-6(1) 6-2,3,R32,78,7,3,58,34,29,16,10,2,3,2,1,55,34,21,13,10,2,5
1994-326,Kuala Lumpur,Carpet,32,A,19940926,002,101900,,,Nicklas Kulti,R,190,SWE,23.4305270363,99,468,101789,,,Steve Bryan,R,178,USA,24.128678987,119,394,6-2 6-4,3,R32,64,10,1,57,34,28,9,9,5,7,1,1,48,34,21,3,9,0,5
1994-326,Kuala Lumpur,Carpet,32,A,19940926,003,101862,,,Maurice Ruah,R,178,VEN,23.6002737851,118,396,101398,,Q,Neil Borwick,L,193,AUS,27.0308008214,173,254,6-4 4-6 6-4,3,R32,122,9,1,97,52,42,22,15,2,3,6,3,107,64,41,26,15,7,9
1994-326,Kuala Lumpur,Carpet,32,A,19940926,004,101123,,,Alexander Mronz,R,188,GER,29.4702258727,121,393,101920,7,,Jamie Morgan,R,185,AUS,23.3018480493,90,524,4-6 6-3 7-6(4),3,R32,127,4,2,101,48,35,32,16,4,7,19,5,89,55,45,14,15,3,6
1994-326,Kuala Lumpur,Carpet,32,A,19940926,005,101224,,Q,Kenny Thorne,R,188,USA,28.6707734428,191,216,100837,3,,Jeremy Bates,R,180,GBR,32.2710472279,73,600,6-3 1-6 7-6(4),3,R32,111,3,5,90,62,48,13,14,3,5,2,6,89,46,31,29,14,6,7
1994-326,Kuala Lumpur,Carpet,32,A,19940926,006,101150,,,Gianluca Pozzi,L,180,ITA,29.2758384668,103,453,101377,,,Christian Bergstrom,R,180,SWE,27.189596167,93,501,6-3 5-7 6-4,3,R32,116,1,2,92,37,28,30,16,5,9,3,6,89,48,33,21,15,5,10
1994-326,Kuala Lumpur,Carpet,32,A,19940926,007,101833,,,Michael Tebbutt,L,190,AUS,23.7618069815,136,336,102006,,,Brent Larkham,R,178,AUS,22.7159479808,108,430,6-4 7-6(3),3,R32,88,13,5,72,35,31,16,11,4,6,3,2,80,47,25,20,11,5,8
1994-326,Kuala Lumpur,Carpet,32,A,19940926,008,101249,,,Andrei Olhovskiy,R,185,RUS,28.4490075291,101,462,101783,5,,Mark Petchey,R,183,GBR,24.1533196441,91,524,6-7(5) 7-5 6-3,3,R32,112,10,9,113,67,56,25,17,2,2,9,12,109,64,48,24,16,7,9
1994-326,Kuala Lumpur,Carpet,32,A,19940926,009,101767,6,,Lars Jonsson,R,188,SWE,24.2491444216,84,549,102214,,LL,Oscar Ortiz,L,183,MEX,21.3826146475,178,246,6-7(5) 6-2 6-4,3,R32,122,10,3,112,60,46,27,15,7,7,7,2,89,53,39,22,15,4,7
1994-326,Kuala Lumpur,Carpet,32,A,19940926,010,102233,,WC,Leander Paes,R,178,IND,21.2758384668,155,297,101682,,Q,David Adams,R,188,RSA,24.7227926078,158,283,7-6(3) 7-6(9),3,R32,122,4,3,92,57,45,22,12,3,3,7,4,87,44,39,23,12,0,0
1994-326,Kuala Lumpur,Carpet,32,A,19940926,011,101865,,Q,Albert Chang,R,183,CAN,23.5783709788,184,233,102235,,WC,Tommy Ho,L,183,USA,21.2758384668,144,312,6-2 6-2,3,R32,60,2,0,50,37,30,7,8,2,2,1,2,51,29,16,11,8,1,5
1994-326,Kuala Lumpur,Carpet,32,A,19940926,012,101889,,,Todd Woodbridge,R,178,AUS,23.485284052,135,336,101543,4,,Jeff Tarango,L,180,USA,25.8480492813,81,563,6-1 7-5,3,R32,72,8,2,62,36,26,13,10,4,6,3,3,63,43,25,6,9,7,12
1994-326,Kuala Lumpur,Carpet,32,A,19940926,013,101312,,,Robbie Weiss,R,183,USA,27.819301848,132,343,101809,8,,Nicolas Pereira,R,188,VEN,23.9917864476,92,508,6-3 7-6(4),3,R32,99,1,2,87,60,41,16,11,4,4,10,6,76,35,28,22,10,3,4
1994-326,Kuala Lumpur,Carpet,32,A,19940926,014,101349,,WC,Adam Malik,R,193,MAS,27.3812457221,844,10,101459,,,Tomas Nydahl,R,185,SWE,26.5160848734,148,305,7-6(14) 7-6(5),3,R32,130,13,2,90,52,44,25,12,0,0,12,2,94,62,51,18,12,2,2
1994-326,Kuala Lumpur,Carpet,32,A,19940926,015,100870,,,Christo Van Rensburg,R,185,RSA,31.9260780287,193,214,101432,,,Dimitri Poliakov,R,183,UKR,26.6858316222,116,403,5-7 6-4 6-2,3,R32,140,2,11,114,69,48,23,15,9,12,1,4,97,54,38,17,15,5,10
1994-326,Kuala Lumpur,Carpet,32,A,19940926,016,101797,2,,Jacco Eltingh,R,188,NED,24.076659822,39,862,101154,,,Simon Youl,R,185,AUS,29.2375085558,145,311,4-6 7-6(3) 6-3,3,R32,106,12,11,97,58,52,17,16,1,3,22,7,91,48,38,25,15,5,7
1994-326,Kuala Lumpur,Carpet,32,A,19940926,017,101412,,,Shuzo Matsuoka,R,185,JPN,26.8884325804,140,324,101900,,,Nicklas Kulti,R,190,SWE,23.4305270363,99,468,7-6(8) 7-6(4),3,R16,121,12,2,87,58,44,16,12,2,3,9,5,98,59,45,18,12,6,7
1994-326,Kuala Lumpur,Carpet,32,A,19940926,018,101123,,,Alexander Mronz,R,188,GER,29.4702258727,121,393,101862,,,Maurice Ruah,R,178,VEN,23.6002737851,118,396,4-6 6-2 6-3,3,R16,110,7,3,84,42,34,27,14,4,5,9,4,86,43,32,23,13,7,10
1994-326,Kuala Lumpur,Carpet,32,A,19940926,019,101150,,,Gianluca Pozzi,L,180,ITA,29.2758384668,103,453,101224,,Q,Kenny Thorne,R,188,USA,28.6707734428,191,216,7-6(3) 7-6(5),3,R16,107,3,2,83,43,36,20,12,5,7,3,4,92,46,31,26,12,5,7
1994-326,Kuala Lumpur,Carpet,32,A,19940926,020,101249,,,Andrei Olhovskiy,R,185,RUS,28.4490075291,101,462,101833,,,Michael Tebbutt,L,190,AUS,23.7618069815,136,336,5-7 6-4 6-4,3,R16,119,11,8,92,54,45,18,16,2,4,15,9,108,48,40,26,16,4,7
1994-326,Kuala Lumpur,Carpet,32,A,19940926,021,102233,,WC,Leander Paes,R,178,IND,21.2758384668,155,297,101767,6,,Lars Jonsson,R,188,SWE,24.2491444216,84,549,6-4 6-2,3,R16,66,2,3,51,34,24,8,9,1,3,5,4,58,35,21,7,9,6,11
1994-326,Kuala Lumpur,Carpet,32,A,19940926,022,101889,,,Todd Woodbridge,R,178,AUS,23.485284052,135,336,101865,,Q,Albert Chang,R,183,CAN,23.5783709788,184,233,4-6 6-3 6-4,3,R16,109,7,5,100,51,43,26,15,8,9,5,4,82,52,38,17,14,4,6
1994-326,Kuala Lumpur,Carpet,32,A,19940926,023,101349,,WC,Adam Malik,R,193,MAS,27.3812457221,844,10,101312,,,Robbie Weiss,R,183,USA,27.819301848,132,343,4-6 7-6(7) 7-6(2),3,R16,147,7,5,109,61,51,22,17,2,4,6,5,123,88,70,12,17,4,5
1994-326,Kuala Lumpur,Carpet,32,A,19940926,024,101797,2,,Jacco Eltingh,R,188,NED,24.076659822,39,862,100870,,,Christo Van Rensburg,R,185,RSA,31.9260780287,193,214,6-3 7-6(2),3,R16,92,7,5,63,32,27,20,11,1,2,5,5,69,43,29,12,10,3,5
1994-326,Kuala Lumpur,Carpet,32,A,19940926,025,101123,,,Alexander Mronz,R,188,GER,29.4702258727,121,393,101412,,,Shuzo Matsuoka,R,185,JPN,26.8884325804,140,324,6-4 5-7 6-3,3,QF,118,10,2,92,46,36,31,16,3,4,12,1,87,57,43,17,15,4,6
1994-326,Kuala Lumpur,Carpet,32,A,19940926,026,101249,,,Andrei Olhovskiy,R,185,RUS,28.4490075291,101,462,101150,,,Gianluca Pozzi,L,180,ITA,29.2758384668,103,453,6-1 6-3,3,QF,52,2,5,47,23,22,13,8,1,1,3,0,46,26,16,8,8,2,6
1994-326,Kuala Lumpur,Carpet,32,A,19940926,027,101889,,,Todd Woodbridge,R,178,AUS,23.485284052,135,336,102233,,WC,Leander Paes,R,178,IND,21.2758384668,155,297,4-6 6-2 6-1,3,QF,91,3,9,74,42,32,18,13,1,2,3,7,70,37,28,11,12,1,5
1994-326,Kuala Lumpur,Carpet,32,A,19940926,028,101797,2,,Jacco Eltingh,R,188,NED,24.076659822,39,862,101349,,WC,Adam Malik,R,193,MAS,27.3812457221,844,10,6-3 6-2,3,QF,59,9,1,49,31,28,11,9,2,2,4,0,48,26,19,9,8,2,5
1994-326,Kuala Lumpur,Carpet,32,A,19940926,029,101249,,,Andrei Olhovskiy,R,185,RUS,28.4490075291,101,462,101123,,,Alexander Mronz,R,188,GER,29.4702258727,121,393,6-2 6-4,3,SF,71,9,6,81,45,31,17,9,9,10,0,2,50,21,16,11,9,0,4
1994-326,Kuala Lumpur,Carpet,32,A,19940926,030,101797,2,,Jacco Eltingh,R,188,NED,24.076659822,39,862,101889,,,Todd Woodbridge,R,178,AUS,23.485284052,135,336,6-4 7-6(5),3,SF,87,13,3,73,46,36,16,11,4,5,9,5,67,36,27,19,11,4,6
1994-326,Kuala Lumpur,Carpet,32,A,19940926,031,101797,2,,Jacco Eltingh,R,188,NED,24.076659822,39,862,101249,,,Andrei Olhovskiy,R,185,RUS,28.4490075291,101,462,7-6(1) 2-6 6-4,3,F,106,9,3,88,64,46,13,15,3,6,17,5,92,48,38,23,15,3,5
1994-317,Hilversum,Clay,32,A,19940725,001,102238,1,,Alberto Berasategui,R,173,ESP,21.0732375086,10,2048,101063,,,Jordi Arrese,R,175,ESP,29.9028062971,65,642,6-4 6-2,3,R32,83,2,4,48,29,21,11,9,2,4,3,6,83,56,31,10,9,8,13
1994-317,Hilversum,Clay,32,A,19940725,002,101249,,,Andrei Olhovskiy,R,185,RUS,28.2765229295,105,463,101686,,,Franco Davin,L,173,ARG,24.5338809035,90,504,2-6 6-3 6-2,3,R32,112,9,4,101,59,40,19,13,10,13,4,0,90,59,38,15,12,8,12
