tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner1_id,winner2_id,winner_seed,winner_entry,loser1_id,loser2_id,loser_seed,loser_entry,score,best_of,round,winner1_name,winner1_hand,winner1_ht,winner1_ioc,winner1_age,winner2_name,winner2_hand,winner2_ht,winner2_ioc,winner2_age,loser1_name,loser1_hand,loser1_ht,loser1_ioc,loser1_age,loser2_name,loser2_hand,loser2_ht,loser2_ioc,loser2_age,winner1_rank,winner1_rank_points,winner2_rank,winner2_rank_points,loser1_rank,loser1_rank_points,loser2_rank,loser2_rank_points,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2002-418,Washington,Hard,56,A,20020812,296,102286,102061,2,,102463,102374,7,,6-1 7-6,3,QF,Wayne Black,R,170,ZIM,28.7419575633,Kevin Ullyett,R,178,ZIM,30.2203969884,Lucas Arnold Ker,R,180,ARG,27.832991102,Alex Corretja,R,180,ESP,28.3367556468,11,3085,9,3220,33,1515,86,735,,,,,,,,,,,,,,,,,,,,
2002-418,Washington,Hard,56,A,20020812,295,103184,103185,3,,102998,103219,,,7-6 7-6,3,QF,Bob Bryan,L,193,USA,24.2874743326,Mike Bryan,R,190,USA,24.2874743326,Jan Michael Gambill,R,190,USA,25.1909650924,Graydon Oliver,R,193,USA,24.1587953457,13,2945,12,3065,44,1175,111,559,,,,,,,,,,,,,,,,,,,,
2002-418,Washington,Hard,56,A,20020812,294,102093,101327,4,,101682,102854,5,,7-6 4-6 6-3,3,QF,Martin Damm,R,188,CZE,30.0287474333,Cyril Suk,R,180,CZE,35.5345653662,David Adams,R,188,RSA,32.5995893224,Sjeng Schalken,R,193,NED,25.9247091034,10,3135,17,2405,40,1360,27,1655,,,,,,,,,,,,,,,,,,,,
2002-418,Washington,Hard,56,A,20020812,293,101515,101932,1,,101897,102950,,S,W/O,3,R16,Donald Johnson,L,190,USA,33.9219712526,Jared Palmer,R,190,USA,31.112936345,Fernando Meligeni,L,180,BRA,31.3347022587,Fernando Vicente,R,180,ESP,25.4291581109,4,3670,4,3670,480,78,141,371,,,,,,,,,,,,,,,,,,,,
2002-418,Washington,Hard,56,A,20020812,292,102286,102061,2,,103484,102902,,,6-4 6-2,3,R16,Wayne Black,R,170,ZIM,28.7419575633,Kevin Ullyett,R,178,ZIM,30.2203969884,James Blake,R,185,USA,22.6228610541,Thomas Blake,R,,USA,25.6180698152,11,3085,9,3220,47,1122,164,296,,,,,,,,,,,,,,,,,,,,
2002-418,Washington,Hard,56,A,20020812,291,103184,103185,3,,103103,101990,,S,6-2 6-4,3,R16,Bob Bryan,L,193,USA,24.2874743326,Mike Bryan,R,190,USA,24.2874743326,Dominik Hrbaty,R,183,SVK,24.6023271732,Richard Krajicek,R,196,NED,30.6830937714,13,2945,12,3065,77,820,,,,,,,,,,,,,,,,,,,,,,
2002-418,Washington,Hard,56,A,20020812,290,102093,101327,4,,101904,101668,,,6-3 7-6,3,R16,Martin Damm,R,188,CZE,30.0287474333,Cyril Suk,R,180,CZE,35.5345653662,Chris Haggard,L,178,RSA,31.2908966461,Peter Nyborg,R,190,SWE,32.6652977413,10,3135,17,2405,63,948,149,339,,,,,,,,,,,,,,,,,,,,
2002-418,Washington,Hard,56,A,20020812,289,101682,102854,5,,102979,103516,,,4-6 6-1 6-2,3,R16,David Adams,R,188,RSA,32.5995893224,Sjeng Schalken,R,193,NED,25.9247091034,Jeff Coetzee,R,173,RSA,25.2977412731,Nathan Healey,R,180,AUS,22.4558521561,40,1360,27,1655,65,937,81,784,,,,,,,,,,,,,,,,,,,,
2002-418,Washington,Hard,56,A,20020812,288,102463,102374,7,,101841,103397,,,7-6 6-7 6-1,3,R16,Lucas Arnold Ker,R,180,ARG,27.832991102,Alex Corretja,R,180,ESP,28.3367556468,Aleksandar Kitinov,R,190,MKD,31.5783709788,Alexandre Simoni,R,188,BRA,23.112936345,33,1515,86,735,80,785,128,433,,,,,,,,,,,,,,,,,,,,
2002-418,Washington,Hard,56,A,20020812,287,102925,102422,8,,103602,102701,,S,W/O,3,R16,Justin Gimelstob,R,196,USA,25.5414099932,Michael Hill,R,188,AUS,28.1177275838,Fernando Gonzalez,R,183,CHI,22.0369609856,Marcelo Rios,L,175,CHI,26.6283367556,93,674,37,1475,422,92,412,95,,,,,,,,,,,,,,,,,,,,
2002-418,Washington,Hard,56,A,20020812,286,102998,103219,,,101565,102458,,,6-3 7-6,3,R16,Jan Michael Gambill,R,190,USA,25.1909650924,Graydon Oliver,R,193,USA,24.1587953457,Marius Barnard,R,188,RSA,33.5578370979,Jim Thomas,R,193,USA,27.8822724162,44,1175,111,559,68,920,62,960,,,,,,,,,,,,,,,,,,,,
2002-418,Washington,Hard,56,A,20020812,285,101682,102854,5,,102388,101249,,,6-4 6-4,3,R32,David Adams,R,188,RSA,32.5995893224,Sjeng Schalken,R,193,NED,25.9247091034,Simon Aspelin,R,185,SWE,28.2546201232,Andrei Olhovskiy,R,185,RUS,36.3258042437,40,1360,27,1655,75,854,67,926,,,,,,,,,,,,,,,,,,,,
2002-418,Washington,Hard,56,A,20020812,284,101565,102458,,,102984,101675,6,,7-5 7-6,3,R32,Marius Barnard,R,188,RSA,33.5578370979,Jim Thomas,R,193,USA,27.8822724162,Martin Garcia,R,190,ARG,25.2785763176,Martin Rodriguez,R,178,ARG,32.6488706366,68,920,62,960,74,855,59,973,,,,,,,,,,,,,,,,,,,,
2002-418,Washington,Hard,56,A,20020812,283,102463,102374,7,,104433,103297,,WC,6-4 7-6,3,R32,Lucas Arnold Ker,R,180,ARG,27.832991102,Alex Corretja,R,180,ESP,28.3367556468,Frank Dancevic,R,185,CAN,17.8754277892,Alex Kim,R,175,USA,23.6440793977,33,1515,86,735,484,76,714,38,,,,,,,,,,,,,,,,,,,,
2002-418,Washington,Hard,56,A,20020812,282,102925,102422,8,,103459,102076,,,6-4 6-3,3,R32,Justin Gimelstob,R,196,USA,25.5414099932,Michael Hill,R,188,AUS,28.1177275838,Jordan Kerr,R,180,AUS,22.7953456537,Mark Merklein,R,188,BAH,30.12183436,93,674,37,1475,99,647,123,470,,,,,,,,,,,,,,,,,,,,
2002-418,Washington,Hard,56,A,20020812,281,102902,103484,,,102879,102247,,,6-4 6-3,3,R32,Thomas Blake,R,,USA,25.6180698152,James Blake,R,185,USA,22.6228610541,Jaime Fillol,R,,CHI,25.7713894593,Andrea Gaudenzi,R,183,ITA,29.0349075975,164,296,47,1122,165,294,267,171,,,,,,,,,,,,,,,,,,,,
2002-418,Washington,Hard,56,A,20020812,280,102979,103516,,,103813,103714,,S,6-3 6-4,3,R32,Jeff Coetzee,R,173,RSA,25.2977412731,Nathan Healey,R,180,AUS,22.4558521561,Jarkko Nieminen,L,185,FIN,21.054072553,Andreas Vinciguerra,L,180,SWE,21.4757015743,65,937,81,784,369,110,490,75,,,,,,,,,,,,,,,,,,,,
2002-418,Washington,Hard,56,A,20020812,279,102998,103219,,,102524,102529,,,6-3 6-3,3,R32,Jan Michael Gambill,R,190,USA,25.1909650924,Graydon Oliver,R,193,USA,24.1587953457,Neville Godwin,R,173,RSA,27.5290896646,Thomas Shimada,R,178,JPN,27.5017111567,44,1175,111,559,90,710,42,1245,,,,,,,,,,,,,,,,,,,,
2002-418,Washington,Hard,56,A,20020812,278,103602,102701,,S,103294,103694,,AL,6-3 6-2,3,R32,Fernando Gonzalez,R,183,CHI,22.0369609856,Marcelo Rios,L,175,CHI,26.6283367556,Christophe Rochus,R,170,BEL,23.6577686516,Olivier Rochus,R,168,BEL,21.5633127995,422,92,412,95,291,154,308,136,,,,,,,,,,,,,,,,,,,,
2002-418,Washington,Hard,56,A,20020812,277,101904,101668,,,102567,102042,,,6-4 4-6 6-4,3,R32,Chris Haggard,L,178,RSA,31.2908966461,Peter Nyborg,R,190,SWE,32.6652977413,George Bastl,R,183,SUI,27.3648186174,Brandon Coupe,R,183,USA,30.3353867214,63,948,149,339,101,619,135,390,,,,,,,,,,,,,,,,,,,,
2002-418,Washington,Hard,56,A,20020812,276,103103,101990,,S,102477,101822,,,4-6 6-2 6-3,3,R32,Dominik Hrbaty,R,183,SVK,24.6023271732,Richard Krajicek,R,196,NED,30.6830937714,Gaston Etlis,R,185,ARG,27.7700205339,Luis Lobo,R,180,ARG,31.7563312799,77,820,,,29,1610,106,598,,,,,,,,,,,,,,,,,,,,
2002-418,Washington,Hard,56,A,20020812,275,101841,103397,,,102834,102795,,WC,7-5 5-7 6-4,3,R32,Aleksandar Kitinov,R,190,MKD,31.5783709788,Alexandre Simoni,R,188,BRA,23.112936345,Paul Goldstein,R,178,USA,26.0205338809,Scott Humphries,R,185,USA,26.212183436,80,785,128,433,266,172,118,518,,,,,,,,,,,,,,,,,,,,
2002-418,Washington,Hard,56,A,20020812,274,101897,102950,,S,102697,102852,,,6-4 5-7 6-4,3,R32,Fernando Meligeni,L,180,BRA,31.3347022587,Fernando Vicente,R,180,ESP,25.4291581109,Stephen Huss,R,180,AUS,26.6721423682,Lee Pearson,R,,AUS,25.9301848049,480,78,141,371,70,903,195,245,,,,,,,,,,,,,,,,,,,,
2002-419,Indianapolis,Hard,56,A,20020812,300,101956,102110,1,,102405,103018,3,,7-6 6-7 6-4,3,F,Mark Knowles,R,190,BAH,30.9377138946,Daniel Nestor,L,190,CAN,29.9356605065,Mahesh Bhupathi,R,185,IND,28.180698152,Max Mirnyi,R,196,BLR,25.1006160164,1,5225,2,5150,8,3305,3,3720,,,,,,,,,,,,,,,,,,,,
2002-419,Indianapolis,Hard,56,A,20020812,299,101956,102110,1,,102215,101776,4,,6-4 7-6,3,SF,Mark Knowles,R,190,BAH,30.9377138946,Daniel Nestor,L,190,CAN,29.9356605065,Joshua Eagle,R,183,AUS,29.2566735113,Sandon Stolle,R,193,AUS,32.0821355236,1,5225,2,5150,19,2195,14,2870,,,,,,,,,,,,,,,,,,,,
2002-419,Indianapolis,Hard,56,A,20020812,298,102405,103018,3,,102053,102800,7,,3-6 7-5 6-3,3,SF,Mahesh Bhupathi,R,185,IND,28.180698152,Max Mirnyi,R,196,BLR,25.1006160164,Brian Macphie,L,180,USA,30.2532511978,Nenad Zimonjic,R,190,SRB,26.1875427789,8,3305,3,3720,26,1655,31,1570,,,,,,,,,,,,,,,,,,,,
2002-419,Indianapolis,Hard,56,A,20020812,297,101956,102110,1,,101885,101983,,,6-4 6-4,3,QF,Mark Knowles,R,190,BAH,30.9377138946,Daniel Nestor,L,190,CAN,29.9356605065,Wayne Arthurs,L,190,AUS,31.4031485284,Andrew Kratzmann,R,193,AUS,30.7734428474,1,5225,2,5150,52,1040,56,997,,,,,,,,,,,,,,,,,,,,
2002-419,Indianapolis,Hard,56,A,20020812,296,102053,102800,7,,102035,101889,2,,7-5 6-3,3,QF,Brian Macphie,L,180,USA,30.2532511978,Nenad Zimonjic,R,190,SRB,26.1875427789,Jonas Bjorkman,R,183,SWE,30.3874058864,Todd Woodbridge,R,178,AUS,31.3620807666,26,1655,31,1570,7,3385,6,3470,,,,,,,,,,,,,,,,,,,,
2002-419,Indianapolis,Hard,56,A,20020812,295,102405,103018,3,,103319,102785,,,4-6 7-6 6-4,3,QF,Mahesh Bhupathi,R,185,IND,28.180698152,Max Mirnyi,R,196,BLR,25.1006160164,Jeff Morrison,R,185,USA,23.5181382615,Glenn Weiner,R,188,USA,26.2915811088,8,3305,3,3720,87,734,110,563,,,,,,,,,,,,,,,,,,,,
2002-419,Indianapolis,Hard,56,A,20020812,294,102215,101776,4,,101937,102184,6,,6-3 3-6 6-3,3,QF,Joshua Eagle,R,183,AUS,29.2566735113,Sandon Stolle,R,193,AUS,32.0821355236,Robbie Koenig,R,173,RSA,31.1047227926,David Prinosil,R,185,GER,29.4264202601,19,2195,14,2870,36,1505,22,2035,,,,,,,,,,,,,,,,,,,,
2002-419,Indianapolis,Hard,56,A,20020812,293,101956,102110,1,,102401,103720,,WC,6-3 6-3,3,R16,Mark Knowles,R,190,BAH,30.9377138946,Daniel Nestor,L,190,CAN,29.9356605065,Scott Draper,L,178,AUS,28.1861738535,Lleyton Hewitt,R,180,AUS,21.4620123203,1,5225,2,5150,836,27,268,170,,,,,,,,,,,,,,,,,,,,
2002-419,Indianapolis,Hard,56,A,20020812,292,102035,101889,2,,101962,103344,,S,W/O,3,R16,Jonas Bjorkman,R,183,SWE,30.3874058864,Todd Woodbridge,R,178,AUS,31.3620807666,Younes El Aynaoui,R,193,MAR,30.9158110883,Ivan Ljubicic,R,193,CRO,23.4004106776,7,3385,6,3470,160,305,251,186,,,,,,,,,,,,,,,,,,,,
2002-419,Indianapolis,Hard,56,A,20020812,291,102405,103018,3,,104250,104337,,WC,6-2 6-3,3,R16,Mahesh Bhupathi,R,185,IND,28.180698152,Max Mirnyi,R,196,BLR,25.1006160164,Prakash Amritraj,R,188,IND,18.8610540726,Stephen Amritraj,R,,IND,18.3737166324,8,3305,3,3720,453,84,483,77,,,,,,,,,,,,,,,,,,,,
2002-419,Indianapolis,Hard,56,A,20020812,290,102215,101776,4,,102886,102023,,,3-6 6-2 6-4,3,R16,Joshua Eagle,R,183,AUS,29.2566735113,Sandon Stolle,R,193,AUS,32.0821355236,Frantisek Cermak,R,193,CZE,25.7412731006,Petr Luxa,R,190,CZE,30.4421629021,19,2195,14,2870,45,1137,64,939,,,,,,,,,,,,,,,,,,,,
2002-419,Indianapolis,Hard,56,A,20020812,289,101885,101983,,,101704,101543,5,,6-7 6-4 6-1,3,R16,Wayne Arthurs,L,190,AUS,31.4031485284,Andrew Kratzmann,R,193,AUS,30.7734428474,Ellis Ferreira,L,188,RSA,32.476386037,Jeff Tarango,L,180,USA,33.7248459959,52,1040,56,997,21,2100,39,1365,,,,,,,,,,,,,,,,,,,,
2002-419,Indianapolis,Hard,56,A,20020812,288,101937,102184,6,,101817,101366,,,6-3 7-6,3,R16,Robbie Koenig,R,173,RSA,31.1047227926,David Prinosil,R,185,GER,29.4264202601,Andrew Florent,R,188,AUS,31.8001368925,David Macpherson,L,175,AUS,35.1101984942,36,1505,22,2035,72,867,49,1060,,,,,,,,,,,,,,,,,,,,
2002-419,Indianapolis,Hard,56,A,20020812,287,103319,102785,,,103285,101779,6,,6-1 7-5,3,R16,Jeff Morrison,R,185,USA,23.5181382615,Glenn Weiner,R,188,USA,26.2915811088,Radek Stepanek,R,185,CZE,23.7070499658,Pavel Vizner,R,183,CZE,32.076659822,87,734,110,563,23,1940,41,1277,,,,,,,,,,,,,,,,,,,,
2002-419,Indianapolis,Hard,56,A,20020812,286,102053,102800,7,,102057,102659,,,7-6 6-4,3,R16,Brian Macphie,L,180,USA,30.2532511978,Nenad Zimonjic,R,190,SRB,26.1875427789,Devin Bowen,R,183,USA,30.2340862423,Ashley Fisher,R,183,AUS,26.8802190281,26,1655,31,1570,69,904,84,759,,,,,,,,,,,,,,,,,,,,
2002-419,Indianapolis,Hard,56,A,20020812,285,101704,101543,5,,101263,101536,,WC,6-2 6-4,3,R32,Ellis Ferreira,L,188,RSA,32.476386037,Jeff Tarango,L,180,USA,33.7248459959,Luke Jensen,U,190,USA,36.1505817933,Murphy Jensen,L,193,USA,33.7823408624,21,2100,39,1365,955,20,955,20,,,,,,,,,,,,,,,,,,,,
2002-419,Indianapolis,Hard,56,A,20020812,284,101937,102184,6,,101965,101097,,,7-6 3-6 7-6,3,R32,Robbie Koenig,R,173,RSA,31.1047227926,David Prinosil,R,185,GER,29.4264202601,Wayne Ferreira,R,185,RSA,30.9075975359,Rick Leach,L,188,USA,37.620807666,36,1505,22,2035,53,1035,20,2105,,,,,,,,,,,,,,,,,,,,
2002-419,Indianapolis,Hard,56,A,20020812,283,103285,101779,6,,102796,102227,,AL,6-2 6-3,3,R32,Radek Stepanek,R,185,CZE,23.7070499658,Pavel Vizner,R,183,CZE,32.076659822,Magnus Norman,R,188,SWE,26.2012320329,Sargis Sargsian,R,180,ARM,29.1909650924,23,1940,41,1277,556,61,258,179,,,,,,,,,,,,,,,,,,,,
2002-419,Indianapolis,Hard,56,A,20020812,282,102053,102800,7,,103096,103206,,,6-3 7-6,3,R32,Brian Macphie,L,180,USA,30.2532511978,Nenad Zimonjic,R,190,SRB,26.1875427789,Arnaud Clement,R,173,FRA,24.6516084873,Sebastien Grosjean,R,175,FRA,24.205338809,26,1655,31,1570,32,1515,95,660,,,,,,,,,,,,,,,,,,,,
2002-419,Indianapolis,Hard,56,A,20020812,281,104250,104337,,WC,102905,102783,,S,6-4 6-4,3,R32,Prakash Amritraj,R,188,IND,18.8610540726,Stephen Amritraj,R,,IND,18.3737166324,Stefan Koubek,L,175,AUT,25.607118412,Rainer Schuettler,R,180,GER,26.2970568104,453,84,483,77,696,40,137,385,,,,,,,,,,,,,,,,,,,,
2002-419,Indianapolis,Hard,56,A,20020812,280,101885,101983,,,103017,102318,,S,6-3 5-7 6-4,3,R32,Wayne Arthurs,L,190,AUS,31.4031485284,Andrew Kratzmann,R,193,AUS,30.7734428474,Nicolas Kiefer,R,183,GER,25.1033538672,Andrei Pavel,R,183,ROU,28.5393566051,52,1040,56,997,91,705,114,545,,,,,,,,,,,,,,,,,,,,
2002-419,Indianapolis,Hard,56,A,20020812,279,102057,102659,,,102921,102149,,,2-6 6-3 7-6,3,R32,Devin Bowen,R,183,USA,30.2340862423,Ashley Fisher,R,183,AUS,26.8802190281,Ota Fukarek,R,190,CZE,25.5633127995,Paul Rosner,R,193,RSA,29.6673511294,69,904,84,759,76,839,108,580,,,,,,,,,,,,,,,,,,,,
2002-419,Indianapolis,Hard,56,A,20020812,278,102886,102023,,,102743,103080,,,7-6 6-7 6-4,3,R32,Frantisek Cermak,R,193,CZE,25.7412731006,Petr Luxa,R,190,CZE,30.4421629021,Ben Ellwood,R,178,AUS,26.417522245,Paul Hanley,R,183,AUS,24.7474332649,45,1137,64,939,85,749,50,1050,,,,,,,,,,,,,,,,,,,,
2002-419,Indianapolis,Hard,56,A,20020812,277,102401,103720,,WC,103356,103252,,S,7-5 5-7 6-3,3,R32,Scott Draper,L,178,AUS,28.1861738535,Lleyton Hewitt,R,180,AUS,21.4620123203,Michel Kratochvil,R,185,SUI,23.3483915127,Alberto Martin,R,175,ESP,23.9780971937,836,27,268,170,289,155,140,371,,,,,,,,,,,,,,,,,,,,
2002-419,Indianapolis,Hard,56,A,20020812,276,101962,103344,,S,102904,102092,,,6-4 6-4,3,R32,Younes El Aynaoui,R,193,MAR,30.9158110883,Ivan Ljubicic,R,193,CRO,23.4004106776,Leos Friedl,R,183,CZE,25.6098562628,Tom Vanhoudt,R,183,BEL,30.0396988364,160,305,251,186,54,1024,78,820,,,,,,,,,,,,,,,,,,,,
2002-419,Indianapolis,Hard,56,A,20020812,275,101817,101366,,,102775,102751,,,6-1 6-2,3,R32,Andrew Florent,R,188,AUS,31.8001368925,David Macpherson,L,175,AUS,35.1101984942,Tim Crichton,R,,AUS,26.3244353183,Todd Perry,R,175,AUS,26.4038329911,72,867,49,1060,88,712,96,660,,,,,,,,,,,,,,,,,,,,
2002-419,Indianapolis,Hard,56,A,20020812,274,103319,102785,,,103566,102148,,,3-6 7-6 6-4,3,R32,Jeff Morrison,R,185,USA,23.5181382615,Glenn Weiner,R,188,USA,26.2915811088,Michael Llodra,L,190,FRA,22.2340862423,Fabrice Santoro,R,178,FRA,29.6728268309,87,734,110,563,34,1514,35,1510,,,,,,,,,,,,,,,,,,,,
2002-421,Canada Masters,Hard,64,M,20020729,300,103184,103185,6,,101956,102110,1,,4-6 7-6 6-3,3,F,Bob Bryan,L,193,USA,24.2491444216,Mike Bryan,R,190,USA,24.2491444216,Mark Knowles,R,190,BAH,30.8993839836,Daniel Nestor,L,190,CAN,29.8973305955,16,2520,14,2665,1,4995,2,4925,,,,,,,,,,,,,,,,,,,,
2002-421,Canada Masters,Hard,64,M,20020729,299,101956,102110,1,,102215,101776,8,,7-6 4-6 7-6,3,SF,Mark Knowles,R,190,BAH,30.8993839836,Daniel Nestor,L,190,CAN,29.8973305955,Joshua Eagle,R,183,AUS,29.2183436003,Sandon Stolle,R,193,AUS,32.0438056126,1,4995,2,4925,24,1995,13,2670,,,,,,,,,,,,,,,,,,,,
2002-421,Canada Masters,Hard,64,M,20020729,298,103184,103185,6,,102184,101866,7,,2-6 7-6 6-3,3,SF,Bob Bryan,L,193,USA,24.2491444216,Mike Bryan,R,190,USA,24.2491444216,David Prinosil,R,185,GER,29.3880903491,David Rikl,L,178,CZE,31.4168377823,16,2520,14,2665,23,2090,12,2810,,,,,,,,,,,,,,,,,,,,
2002-421,Canada Masters,Hard,64,M,20020729,297,101956,102110,1,,102422,102233,,,6-3 6-4,3,QF,Mark Knowles,R,190,BAH,30.8993839836,Daniel Nestor,L,190,CAN,29.8973305955,Michael Hill,R,188,AUS,28.0793976728,Leander Paes,R,178,IND,29.1143052704,1,4995,2,4925,39,1460,20,2260,,,,,,,,,,,,,,,,,,,,
2002-421,Canada Masters,Hard,64,M,20020729,296,103184,103185,6,,101515,101932,2,,7-6 6-7 6-3,3,QF,Bob Bryan,L,193,USA,24.2491444216,Mike Bryan,R,190,USA,24.2491444216,Donald Johnson,L,190,USA,33.8836413415,Jared Palmer,R,190,USA,31.0746064339,16,2520,14,2665,3,3880,3,3880,,,,,,,,,,,,,,,,,,,,
2002-421,Canada Masters,Hard,64,M,20020729,295,102184,101866,7,,101704,101543,,,6-1 6-2,3,QF,David Prinosil,R,185,GER,29.3880903491,David Rikl,L,178,CZE,31.4168377823,Ellis Ferreira,L,188,RSA,32.4380561259,Jeff Tarango,L,180,USA,33.6865160849,23,2090,12,2810,21,2170,31,1585,,,,,,,,,,,,,,,,,,,,
2002-421,Canada Masters,Hard,64,M,20020729,294,102215,101776,8,,103819,101965,,,6-2 6-7 7-6,3,QF,Joshua Eagle,R,183,AUS,29.2183436003,Sandon Stolle,R,193,AUS,32.0438056126,Roger Federer,R,185,SUI,20.9719370294,Wayne Ferreira,R,185,RSA,30.8692676249,24,1995,13,2670,53,1030,69,915,,,,,,,,,,,,,,,,,,,,
2002-421,Canada Masters,Hard,64,M,20020729,293,101956,102110,1,,102562,103285,,,6-3 6-2,3,R16,Mark Knowles,R,190,BAH,30.8993839836,Daniel Nestor,L,190,CAN,29.8973305955,Jiri Novak,R,190,CZE,27.3538672142,Radek Stepanek,R,185,CZE,23.6687200548,1,4995,2,4925,22,2165,27,1705,,,,,,,,,,,,,,,,,,,,
2002-421,Canada Masters,Hard,64,M,20020729,292,101515,101932,2,,103084,102783,,S,W/O,3,R16,Donald Johnson,L,190,USA,33.8836413415,Jared Palmer,R,190,USA,31.0746064339,Guillermo Canas,R,185,ARG,24.6735112936,Rainer Schuettler,R,180,GER,26.2587268994,3,3880,3,3880,72,895,157,310,,,,,,,,,,,,,,,,,,,,
2002-421,Canada Masters,Hard,64,M,20020729,291,101704,101543,,,102405,103018,3,,7-5 7-5,3,R16,Ellis Ferreira,L,188,RSA,32.4380561259,Jeff Tarango,L,180,USA,33.6865160849,Mahesh Bhupathi,R,185,IND,28.1423682409,Max Mirnyi,R,196,BLR,25.0622861054,21,2170,31,1585,8,3455,7,3460,,,,,,,,,,,,,,,,,,,,
2002-421,Canada Masters,Hard,64,M,20020729,290,101965,103819,,,102286,102061,4,,6-3 7-5,3,R16,Wayne Ferreira,R,185,RSA,30.8692676249,Roger Federer,R,185,SUI,20.9719370294,Wayne Black,R,170,ZIM,28.7036276523,Kevin Ullyett,R,178,ZIM,30.1820670773,69,915,53,1030,11,3070,10,3220,,,,,,,,,,,,,,,,,,,,
2002-421,Canada Masters,Hard,64,M,20020729,289,102422,102233,,,102093,101327,5,,6-3 6-7 6-4,3,R16,Michael Hill,R,188,AUS,28.0793976728,Leander Paes,R,178,IND,29.1143052704,Martin Damm,R,188,CZE,29.9904175222,Cyril Suk,R,180,CZE,35.4962354552,39,1460,20,2260,9,3260,18,2305,,,,,,,,,,,,,,,,,,,,
2002-421,Canada Masters,Hard,64,M,20020729,288,103184,103185,6,,102369,102854,,,7-6 7-6,3,R16,Bob Bryan,L,193,USA,24.2491444216,Mike Bryan,R,190,USA,24.2491444216,Julien Boutter,R,190,FRA,28.3148528405,Sjeng Schalken,R,193,NED,25.8863791923,16,2520,14,2665,34,1550,25,1805,,,,,,,,,,,,,,,,,,,,
2002-421,Canada Masters,Hard,64,M,20020729,287,102184,101866,7,,104433,103253,,WC,6-4 6-2,3,R16,David Prinosil,R,185,GER,29.3880903491,David Rikl,L,178,CZE,31.4168377823,Frank Dancevic,R,185,CAN,17.8370978782,Andrew Nisker,U,,CAN,23.9370294319,23,2090,12,2810,1296,6,287,158,,,,,,,,,,,,,,,,,,,,
2002-421,Canada Masters,Hard,64,M,20020729,286,102215,101776,8,,103225,102780,,WC,7-6 6-4,3,R16,Joshua Eagle,R,183,AUS,29.2183436003,Sandon Stolle,R,193,AUS,32.0438056126,Simon Larose,R,190,CAN,24.0848733744,Frederic Niemeyer,R,190,CAN,26.2614647502,24,1995,13,2670,149,327,160,300,,,,,,,,,,,,,,,,,,,,
2002-421,Canada Masters,Hard,64,M,20020729,285,101956,102110,1,,102450,101774,,S,6-4 7-6,3,R32,Mark Knowles,R,190,BAH,30.8993839836,Daniel Nestor,L,190,CAN,29.8973305955,Tim Henman,R,185,GBR,27.8932238193,Todd Martin,R,198,USA,32.0574948665,1,4995,2,4925,156,310,262,175,,,,,,,,,,,,,,,,,,,,
2002-421,Canada Masters,Hard,64,M,20020729,284,101515,101932,2,,102057,102458,,AL,6-2 6-4,3,R32,Donald Johnson,L,190,USA,33.8836413415,Jared Palmer,R,190,USA,31.0746064339,Devin Bowen,R,183,USA,30.1957563313,Jim Thomas,R,193,USA,27.8439425051,3,3880,3,3880,64,948,62,960,,,,,,,,,,,,,,,,,,,,
2002-421,Canada Masters,Hard,64,M,20020729,283,102405,103018,3,,101962,103990,,S,7-6 6-3,3,R32,Mahesh Bhupathi,R,185,IND,28.1423682409,Max Mirnyi,R,196,BLR,25.0622861054,Younes El Aynaoui,R,193,MAR,30.8774811773,Tommy Robredo,R,180,ESP,20.2436687201,8,3455,7,3460,163,295,143,355,,,,,,,,,,,,,,,,,,,,
2002-421,Canada Masters,Hard,64,M,20020729,282,102286,102061,4,,101682,102477,,,6-3 7-6,3,R32,Wayne Black,R,170,ZIM,28.7036276523,Kevin Ullyett,R,178,ZIM,30.1820670773,David Adams,R,188,RSA,32.5612594114,Gaston Etlis,R,185,ARG,27.7316906229,11,3070,10,3220,38,1510,30,1595,,,,,,,,,,,,,,,,,,,,
2002-421,Canada Masters,Hard,64,M,20020729,281,102093,101327,5,,103103,102148,,,6-3 6-2,3,R32,Martin Damm,R,188,CZE,29.9904175222,Cyril Suk,R,180,CZE,35.4962354552,Dominik Hrbaty,R,183,SVK,24.5639972621,Fabrice Santoro,R,178,FRA,29.6344969199,9,3260,18,2305,76,820,32,1580,,,,,,,,,,,,,,,,,,,,
2002-421,Canada Masters,Hard,64,M,20020729,280,103184,103185,6,,101937,101983,,,6-7 6-1 7-5,3,R32,Bob Bryan,L,193,USA,24.2491444216,Mike Bryan,R,190,USA,24.2491444216,Robbie Koenig,R,173,RSA,31.0663928816,Andrew Kratzmann,R,193,AUS,30.7351129363,16,2520,14,2665,37,1515,46,1180,,,,,,,,,,,,,,,,,,,,
