tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1934-560,US Open,Grass,128,G,19340801,56,112215,,,Roderich Ferdinand Ottomar Menzel,,,TCH,27.30184805,113149,,,Roland Longtin,,,CAN,,2-6 11-9 6-3 6-0,5,R64,,,,,,,,,,,,,,
1934-560,US Open,Grass,128,G,19340801,57,114038,,,Lester Rollo Stoefen,,,USA,23.34017796,115479,,,Thomas Flynn,,,USA,,6-2 6-4 6-4,5,R64,,,,,,,,,,,,,,
1934-560,US Open,Grass,128,G,19340801,58,113051,,,Frank Shields,,,USA,24.7008898,115494,,,Jack Tidball,,,USA,,6-3 8-6 6-3,5,R32,,,,,,,,,,,,,,
1934-560,US Open,Grass,128,G,19340801,59,115474,,,Robert Bryan,,,USA,,115468,,,Buddy Goeltz,,,USA,,6-2 2-6 6-1 6-3,5,R32,,,,,,,,,,,,,,
1934-560,US Open,Grass,128,G,19340801,60,112100,,,Don Budge,,,USA,19.13483915,114091,,,Bitsy Grant,,,USA,24.59958932,3-6 6-3 6-4 6-8 6-3,5,R32,,,,,,,,,,,,,,
1934-560,US Open,Grass,128,G,19340801,61,112214,,,Bob Kirby,,,RSA,23.11019849,115481,,,Norcross S Tilney,,,USA,,6-2 6-3 6-0,5,R32,,,,,,,,,,,,,,
1934-560,US Open,Grass,128,G,19340801,62,114072,,,Berkeley Bell,,,USA,26.72963723,115450,,,Lawrence Kurzrok,,,USA,,4-6 9-7 6-3 6-2,5,R32,,,,,,,,,,,,,,
1934-560,US Open,Grass,128,G,19340801,63,114053,,,Clifford Samuel Sutter,,,USA,23.91786448,115606,,,Yelverton Garnett,,,USA,,8-6 6-2 6-1,5,R32,,,,,,,,,,,,,,
1934-560,US Open,Grass,128,G,19340801,64,115374,,,Edward W Feibelman,,,USA,,113089,,,George Martin Lott,,,USA,27.79192334,6-4 6-2 6-2,5,R32,,,,,,,,,,,,,,
1934-560,US Open,Grass,128,G,19340801,65,112210,,,Fred Perry,,,GBR,25.20465435,115611,,,Jack Talbot,,,USA,,6-3 6-1 6-4,5,R32,,,,,,,,,,,,,,
1934-560,US Open,Grass,128,G,19340801,66,112274,,,Wilmer Lawson Allison,,,USA,29.64544832,112106,,,Gene Mako,,,USA,18.51882272,6-3 2-6 6-1 6-2,5,R32,,,,,,,,,,,,,,
1934-560,US Open,Grass,128,G,19340801,67,115482,,,John Mcdiarmid,,,USA,22.9705681,112677,,,Wilmer Hines,,,USA,,3-6 6-2 6-3 1-6 6-1,5,R32,,,,,,,,,,,,,,
1934-560,US Open,Grass,128,G,19340801,68,112273,,,John William Van Ryn,,,USA,29.08692676,112219,,,Frank Herbert David Wilde,,,GBR,23.41957563,8-6 6-4 6-2,5,R32,,,,,,,,,,,,,,
1934-560,US Open,Grass,128,G,19340801,69,113152,,,Marcel Rainville,,,CAN,31.08829569,114761,,,Barnard Welsh,,,USA,,3-6 3-6 6-2 6-4 6-1,5,R32,,,,,,,,,,,,,,
1934-560,US Open,Grass,128,G,19340801,70,112812,,,Sidney Burr Wood Jr,,,USA,22.74880219,114793,,,Frank J Bowden,,,USA,26.10814511,6-4 6-3 12-10,5,R32,,,,,,,,,,,,,,
1934-560,US Open,Grass,128,G,19340801,71,110063,,,Frank Parker,R,,USA,18.49965777,115495,,,Bob Stanford,,,USA,,6-2 6-1 6-2,5,R32,,,,,,,,,,,,,,
1934-560,US Open,Grass,128,G,19340801,72,112215,,,Roderich Ferdinand Ottomar Menzel,,,TCH,27.30184805,113079,,,Gregory Mangin,,,USA,25.7467488,8-6 4-6 3-6 8-6 6-3,5,R32,,,,,,,,,,,,,,
1934-560,US Open,Grass,128,G,19340801,73,114038,,,Lester Rollo Stoefen,,,USA,23.34017796,115174,,,Herbert L Bowman,,,USA,37.27583847,6-4 7-5 6-4,5,R32,,,,,,,,,,,,,,
1934-560,US Open,Grass,128,G,19340801,74,113051,,,Frank Shields,,,USA,24.7008898,115474,,,Robert Bryan,,,USA,,9-7 4-6 2-6 6-3 6-2,5,R16,,,,,,,,,,,,,,
1934-560,US Open,Grass,128,G,19340801,75,112214,,,Bob Kirby,,,RSA,23.11019849,112100,,,Don Budge,,,USA,19.13483915,4-6 6-4 6-4 6-4,5,R16,,,,,,,,,,,,,,
1934-560,US Open,Grass,128,G,19340801,76,114053,,,Clifford Samuel Sutter,,,USA,23.91786448,114072,,,Berkeley Bell,,,USA,26.72963723,6-3 7-5 6-4,5,R16,,,,,,,,,,,,,,
1934-560,US Open,Grass,128,G,19340801,77,112210,,,Fred Perry,,,GBR,25.20465435,115374,,,Edward W Feibelman,,,USA,,6-2 6-1 6-2,5,R16,,,,,,,,,,,,,,
1934-560,US Open,Grass,128,G,19340801,78,112274,,,Wilmer Lawson Allison,,,USA,29.64544832,115482,,,John Mcdiarmid,,,USA,22.9705681,3-6 6-2 10-8 7-5,5,R16,,,,,,,,,,,,,,
1934-560,US Open,Grass,128,G,19340801,79,112812,,,Sidney Burr Wood Jr,,,USA,22.74880219,113152,,,Marcel Rainville,,,CAN,31.08829569,6-1 6-4 6-4,5,R16,,,,,,,,,,,,,,
1934-560,US Open,Grass,128,G,19340801,80,110063,,,Frank Parker,R,,USA,18.49965777,112215,,,Roderich Ferdinand Ottomar Menzel,,,TCH,27.30184805,3-6 7-5 6-3 6-2,5,R16,,,,,,,,,,,,,,
1934-560,US Open,Grass,128,G,19340801,81,114038,,,Lester Rollo Stoefen,,,USA,23.34017796,112273,,,John William Van Ryn,,,USA,29.08692676,6-3 6-3 6-4,5,R16,,,,,,,,,,,,,,
1934-560,US Open,Grass,128,G,19340801,82,112214,,,Bob Kirby,,,RSA,23.11019849,113051,,,Frank Shields,,,USA,24.7008898,4-6 6-4 6-4 6-3,5,QF,,,,,,,,,,,,,,
1934-560,US Open,Grass,128,G,19340801,83,112210,,,Fred Perry,,,GBR,25.20465435,114053,,,Clifford Samuel Sutter,,,USA,23.91786448,6-3 6-0 6-2,5,QF,,,,,,,,,,,,,,
1934-560,US Open,Grass,128,G,19340801,84,112812,,,Sidney Burr Wood Jr,,,USA,22.74880219,110063,,,Frank Parker,R,,USA,18.49965777,6-4 6-4 7-5,5,QF,,,,,,,,,,,,,,
1934-560,US Open,Grass,128,G,19340801,85,112274,,,Wilmer Lawson Allison,,,USA,29.64544832,114038,,,Lester Rollo Stoefen,,,USA,23.34017796,8-6 4-6 11-9 6-8 6-3,5,QF,,,,,,,,,,,,,,
1934-560,US Open,Grass,128,G,19340801,86,112210,,,Fred Perry,,,GBR,25.20465435,112214,,,Bob Kirby,,,RSA,23.11019849,6-2 2-6 6-4 6-2,5,SF,,,,,,,,,,,,,,
1934-560,US Open,Grass,128,G,19340801,87,112274,,,Wilmer Lawson Allison,,,USA,29.64544832,112812,,,Sidney Burr Wood Jr,,,USA,22.74880219,8-6 6-2 6-3,5,SF,,,,,,,,,,,,,,
1934-560,US Open,Grass,128,G,19340801,88,112210,,,Fred Perry,,,GBR,25.20465435,112274,,,Wilmer Lawson Allison,,,USA,29.64544832,6-4 6-3 3-6 1-6 8-6,5,F,,,,,,,,,,,,,,
1934-580,Australian Open,Grass,32,G,19340118,1,112007,,,Jack Crawford,,,AUS,25.82614648,112218,,,Eric Freak,,,AUS,,6-0 6-0 6-0,5,R32,,,,,,,,,,,,,,
1934-580,Australian Open,Grass,32,G,19340118,2,112219,,,Frank Herbert David Wilde,,,GBR,22.88569473,112152,,,David Chrystal,,,AUS,,8-6 6-3 7-5,5,R32,,,,,,,,,,,,,,
1934-580,Australian Open,Grass,32,G,19340118,3,112220,,,Harry Lee,,,GBR,26.59548255,112099,,,Abe A Kay,,,AUS,,0-6 7-5 6-3 4-6 6-1,5,R32,,,,,,,,,,,,,,
1934-580,Australian Open,Grass,32,G,19340118,4,112094,,,Reg W Ewin,,,AUS,,112096,,,Len Schwartz,,,AUS,20.73921971,2-6 6-3 6-3 6-1,5,R32,,,,,,,,,,,,,,
1934-580,Australian Open,Grass,32,G,19340118,5,112085,,,Adrian Karl Quist,,,AUS,20.45722108,111962,,,Alfred Chave,,,AUS,,6-4 6-4 3-6 6-3,5,R32,,,,,,,,,,,,,,
1934-580,Australian Open,Grass,32,G,19340118,6,111909,,,Aubrey Willard,,,AUS,,112154,,,Allan Walton Knight,,,AUS,,6-1 6-2 6-0,5,R32,,,,,,,,,,,,,,
1934-580,Australian Open,Grass,32,G,19340118,7,111984,,,Gar Moon,,,AUS,29.85352498,112221,,,Neil Ennis,,,AUS,,6-0 6-2 6-0,5,R32,,,,,,,,,,,,,,
1934-580,Australian Open,Grass,32,G,19340118,8,112159,,,Jack Purcell,,,CAN,30.0698152,112222,,,Charlie Angas,,,NZL,,3-6 6-3 10-8 6-3,5,R32,,,,,,,,,,,,,,
1934-580,Australian Open,Grass,32,G,19340118,9,112156,,,J Rodgers,,,AUS,,111990,,,Roy Dunlop,,,AUS,,6-3 3-6 6-2 6-4,5,R32,,,,,,,,,,,,,,
1934-580,Australian Open,Grass,32,G,19340118,10,112019,,,Harry Hopman,,,AUS,27.43600274,112045,,,Bruce Moore,,,AUS,,6-4 3-6 6-1 8-6,5,R32,,,,,,,,,,,,,,
1934-580,Australian Open,Grass,32,G,19340118,11,112047,,,Dave Thompson,,,AUS,,112223,,,Cam Malfroy,,,NZL,24.99110198,W/O,5,R32,,,,,,,,,,,,,,
1934-580,Australian Open,Grass,32,G,19340118,12,112081,,,Viv Mcgrath,,,AUS,17.9192334,112204,,,Colin Mckenzie,,,AUS,,6-0 6-1 6-0,5,R32,,,,,,,,,,,,,,
1934-580,Australian Open,Grass,32,G,19340118,13,112053,,,Wb Walker,,,AUS,,112224,,,Hughie Goodwin,,,AUS,,6-1 6-4 6-2,5,R32,,,,,,,,,,,,,,
1934-580,Australian Open,Grass,32,G,19340118,14,112216,,,Pat Hughes,,,GBR,31.07734428,111850,,,Gar Hone,,,AUS,,4-6 6-4 1-6 7-5 7-5,5,R32,,,,,,,,,,,,,,
1934-580,Australian Open,Grass,32,G,19340118,15,112027,,,Don Turnbull,,,AUS,24.39972621,112225,,,A Reid,,,AUS,,8-6 6-4 6-2,5,R32,,,,,,,,,,,,,,
1934-580,Australian Open,Grass,32,G,19340118,16,112210,,,Fred Perry,,,GBR,24.67077344,112226,,,Lo Poidevin,,,AUS,,6-3 6-2 2-6 6-2,5,R32,,,,,,,,,,,,,,
1934-580,Australian Open,Grass,32,G,19340118,17,112007,,,Jack Crawford,,,AUS,25.82614648,112219,,,Frank Herbert David Wilde,,,GBR,22.88569473,6-3 6-3 6-4,5,R16,,,,,,,,,,,,,,
1934-580,Australian Open,Grass,32,G,19340118,18,112220,,,Harry Lee,,,GBR,26.59548255,112094,,,Reg W Ewin,,,AUS,,6-3 4-6 6-2 6-3,5,R16,,,,,,,,,,,,,,
1934-580,Australian Open,Grass,32,G,19340118,19,112085,,,Adrian Karl Quist,,,AUS,20.45722108,111909,,,Aubrey Willard,,,AUS,,7-5 6-2 6-2,5,R16,,,,,,,,,,,,,,
1934-580,Australian Open,Grass,32,G,19340118,20,111984,,,Gar Moon,,,AUS,29.85352498,112159,,,Jack Purcell,,,CAN,30.0698152,2-6 6-4 6-4 6-1,5,R16,,,,,,,,,,,,,,
1934-580,Australian Open,Grass,32,G,19340118,21,112210,,,Fred Perry,,,GBR,24.67077344,112156,,,J Rodgers,,,AUS,,6-0 8-6 6-3,5,R16,,,,,,,,,,,,,,
1934-580,Australian Open,Grass,32,G,19340118,22,112019,,,Harry Hopman,,,AUS,27.43600274,112047,,,Dave Thompson,,,AUS,,4-6 6-3 6-3 7-5,5,R16,,,,,,,,,,,,,,
1934-580,Australian Open,Grass,32,G,19340118,23,112081,,,Viv Mcgrath,,,AUS,17.9192334,112053,,,Wb Walker,,,AUS,,9-7 6-3 4-6 3-6 6-3,5,R16,,,,,,,,,,,,,,
1934-580,Australian Open,Grass,32,G,19340118,24,112216,,,Pat Hughes,,,GBR,31.07734428,112027,,,Don Turnbull,,,AUS,24.39972621,4-6 6-3 6-4 4-6 6-4,5,R16,,,,,,,,,,,,,,
1934-580,Australian Open,Grass,32,G,19340118,25,112007,,,Jack Crawford,,,AUS,25.82614648,112220,,,Harry Lee,,,GBR,26.59548255,6-2 7-5 3-6 6-2,5,QF,,,,,,,,,,,,,,
1934-580,Australian Open,Grass,32,G,19340118,26,112085,,,Adrian Karl Quist,,,AUS,20.45722108,111984,,,Gar Moon,,,AUS,29.85352498,6-3 6-3 6-1,5,QF,,,,,,,,,,,,,,
1934-580,Australian Open,Grass,32,G,19340118,27,112210,,,Fred Perry,,,GBR,24.67077344,112019,,,Harry Hopman,,,AUS,27.43600274,6-3 6-4 6-3,5,QF,,,,,,,,,,,,,,
1934-580,Australian Open,Grass,32,G,19340118,28,112081,,,Viv Mcgrath,,,AUS,17.9192334,112216,,,Pat Hughes,,,GBR,31.07734428,6-4 6-3 6-3,5,QF,,,,,,,,,,,,,,
1934-580,Australian Open,Grass,32,G,19340118,29,112007,,,Jack Crawford,,,AUS,25.82614648,112085,,,Adrian Karl Quist,,,AUS,20.45722108,6-4 6-2 6-2,5,SF,,,,,,,,,,,,,,
1934-580,Australian Open,Grass,32,G,19340118,30,112210,,,Fred Perry,,,GBR,24.67077344,112081,,,Viv Mcgrath,,,AUS,17.9192334,2-6 5-7 6-4 6-4 6-1,5,SF,,,,,,,,,,,,,,
1934-580,Australian Open,Grass,32,G,19340118,31,112210,,,Fred Perry,,,GBR,24.67077344,112007,,,Jack Crawford,,,AUS,25.82614648,6-3 7-5 6-1,5,F,,,,,,,,,,,,,,
1934-D001,Davis Cup EUR SF: FRA vs AUS,Clay,4,D,19340615,1,112081,,,Viv Mcgrath,,,AUS,18.32443532,112131,,,Jacques Christian Boussus,,,FRA,26.27789185,6-3 0-6 6-8 6-2 6-2,5,RR,,,,,,,,,,,,,,
1934-D001,Davis Cup EUR SF: FRA vs AUS,Clay,4,D,19340615,2,112694,,,Andre Merlin,,,FRA,22.58179329,112007,,,Jack Crawford,,,AUS,26.23134839,4-6 6-4 6-4 6-2,5,RR,,,,,,,,,,,,,,
1934-D001,Davis Cup EUR SF: FRA vs AUS,Clay,4,D,19340615,4,112007,,,Jack Crawford,,,AUS,26.23134839,112131,,,Jacques Christian Boussus,,,FRA,26.27789185,2-6 6-2 4-6 6-4 6-0,5,RR,,,,,,,,,,,,,,
1934-D001,Davis Cup EUR SF: FRA vs AUS,Clay,4,D,19340615,5,112694,,,Andre Merlin,,,FRA,22.58179329,112081,,,Viv Mcgrath,,,AUS,18.32443532,4-6 6-2 6-3 6-0,5,RR,,,,,,,,,,,,,,
1934-D002,Davis Cup EUR QF: AUS vs JPN,Grass,4,D,19340607,1,112081,,,Viv Mcgrath,,,AUS,18.30253251,113153,,,Jiro Yamagishi,,,JPN,22.03969884,2-6 7-5 6-2 6-4,5,RR,,,,,,,,,,,,,,
1934-D002,Davis Cup EUR QF: AUS vs JPN,Grass,4,D,19340607,2,112007,,,Jack Crawford,,,AUS,26.20944559,117035,,,Jiro Fujikura,,,JPN,,6-3 6-3 11-9,5,RR,,,,,,,,,,,,,,
1934-D002,Davis Cup EUR QF: AUS vs JPN,Grass,4,D,19340607,4,112027,,,Don Turnbull,,,AUS,24.78302533,113153,,,Jiro Yamagishi,,,JPN,22.03969884,6-4 7-5 9-7,5,RR,,,,,,,,,,,,,,
1934-D002,Davis Cup EUR QF: AUS vs JPN,Grass,4,D,19340607,5,117035,,,Jiro Fujikura,,,JPN,,112081,,,Viv Mcgrath,,,AUS,18.30253251,6-4 5-7 6-2 8-6,5,RR,,,,,,,,,,,,,,
1934-D003,Davis Cup EUR F: TCH vs AUS,Clay,4,D,19340713,1,112215,,,Roderich Ferdinand Ottomar Menzel,,,TCH,27.24982888,112081,,,Viv Mcgrath,,,AUS,18.40109514,10-8 6-2 8-6,5,RR,,,,,,,,,,,,,,
1934-D003,Davis Cup EUR F: TCH vs AUS,Clay,4,D,19340713,2,112007,,,Jack Crawford,,,AUS,26.30800821,112686,,,Ladislav Hecht,,,TCH,23.86584531,6-4 6-2 6-2,5,RR,,,,,,,,,,,,,,
1934-D003,Davis Cup EUR F: TCH vs AUS,Clay,4,D,19340713,4,112215,,,Roderich Ferdinand Ottomar Menzel,,,TCH,27.24982888,112007,,,Jack Crawford,,,AUS,26.30800821,6-4 6-4 2-6 8-6,5,RR,,,,,,,,,,,,,,
1934-D003,Davis Cup EUR F: TCH vs AUS,Clay,4,D,19340713,5,112081,,,Viv Mcgrath,,,AUS,18.40109514,112686,,,Ladislav Hecht,,,TCH,23.86584531,3-6 6-2 6-1 7-5,5,RR,,,,,,,,,,,,,,
1934-D004,Davis Cup WG F: USA vs AUS,Grass,4,D,19340721,1,112007,,,Jack Crawford,,,AUS,26.32991102,113051,,,Frank Shields,,,USA,24.67077344,6-1 6-2 12-10,5,RR,,,,,,,,,,,,,,
1934-D004,Davis Cup WG F: USA vs AUS,Grass,4,D,19340721,2,112081,,,Viv Mcgrath,,,AUS,18.42299795,112812,,,Sidney Burr Wood Jr,,,USA,22.71868583,7-5 6-4 1-6 9-7,5,RR,,,,,,,,,,,,,,
1934-D004,Davis Cup WG F: USA vs AUS,Grass,4,D,19340721,4,112812,,,Sidney Burr Wood Jr,,,USA,22.71868583,112007,,,Jack Crawford,,,AUS,26.32991102,6-3 9-7 4-6 4-6 6-2,5,RR,,,,,,,,,,,,,,
1934-D004,Davis Cup WG F: USA vs AUS,Grass,4,D,19340721,5,113051,,,Frank Shields,,,USA,24.67077344,112081,,,Viv Mcgrath,,,AUS,18.42299795,6-4 6-2 6-4,5,RR,,,,,,,,,,,,,,
1934-D005,Davis Cup EUR R1: FRA vs AUT,Clay,4,D,19340518,1,112131,,,Jacques Christian Boussus,,,FRA,26.20123203,112861,,,Franz Wilhelm Matejka,,,AUT,37.38809035,6-1 6-1 6-4,5,RR,,,,,,,,,,,,,,
1934-D005,Davis Cup EUR R1: FRA vs AUT,Clay,4,D,19340518,2,112694,,,Andre Merlin,,,FRA,22.50513347,112672,,,Georg Felix Von Metaxa,,,AUT,19.61122519,4-6 8-6 6-2 6-2,5,RR,,,,,,,,,,,,,,
1934-D005,Davis Cup EUR R1: FRA vs AUT,Clay,4,D,19340518,4,112131,,,Jacques Christian Boussus,,,FRA,26.20123203,112672,,,Georg Felix Von Metaxa,,,AUT,19.61122519,7-5 6-3 6-3,5,RR,,,,,,,,,,,,,,
1934-D005,Davis Cup EUR R1: FRA vs AUT,Clay,4,D,19340518,5,112694,,,Andre Merlin,,,FRA,22.50513347,112861,,,Franz Wilhelm Matejka,,,AUT,37.38809035,6-3 3-6 6-2 6-2,5,RR,,,,,,,,,,,,,,
1934-D007,Davis Cup EUR PO: POL vs BEL,,4,D,19340720,1,117180,,,Jozef Hebda,,,POL,,112655,,,Charles Naeyaert,,,BEL,19.8384668,0-6 6-3 6-2 8-6,5,RR,,,,,,,,,,,,,,
1934-D007,Davis Cup EUR PO: POL vs BEL,,4,D,19340720,2,112662,,,Ignacy Hanislaw Tloczynski,,,POL,23.01711157,117057,,,Andre La Croix,,,BEL,,6-3 6-3 10-8,5,RR,,,,,,,,,,,,,,
1934-D007,Davis Cup EUR PO: POL vs BEL,,4,D,19340720,4,112662,,,Ignacy Hanislaw Tloczynski,,,POL,23.01711157,112655,,,Charles Naeyaert,,,BEL,19.8384668,6-4 10-8 8-6,5,RR,,,,,,,,,,,,,,
1934-D007,Davis Cup EUR PO: POL vs BEL,,4,D,19340720,5,117180,,,Jozef Hebda,,,POL,,117057,,,Andre La Croix,,,BEL,,6-0 6-4 6-4,5,RR,,,,,,,,,,,,,,
1934-D010,Davis Cup AME SF: USA vs CAN,Grass,4,D,19340524,1,114038,,,Lester Rollo Stoefen,,,USA,23.15126626,113152,,,Marcel Rainville,,,CAN,30.89938398,6-1 7-5 6-1,5,RR,,,,,,,,,,,,,,
1934-D010,Davis Cup AME SF: USA vs CAN,Grass,4,D,19340524,2,113051,,,Frank Shields,,,USA,24.5119781,117085,,,Walter Martin,,,CAN,,6-2 6-3 9-7,5,RR,,,,,,,,,,,,,,
1934-D010,Davis Cup AME SF: USA vs CAN,Grass,4,D,19340524,4,114038,,,Lester Rollo Stoefen,,,USA,23.15126626,115421,,,Gilbert Nunns,,,CAN,26.89938398,6-4 6-2 6-3,5,RR,,,,,,,,,,,,,,
1934-D010,Davis Cup AME SF: USA vs CAN,Grass,4,D,19340524,5,113051,,,Frank Shields,,,USA,24.5119781,117086,,,Laird Watt,,,CAN,,6-1 6-3 6-4,5,RR,,,,,,,,,,,,,,
1934-D011,Davis Cup EUR PO: DEN vs GER,,4,D,19340824,1,112104,,,Henner Henkel,,,GER,18.87474333,114043,,,Anker Jacobsen,,,DEN,23.10472279,13-11 6-3 6-2,5,RR,,,,,,,,,,,,,,
1934-D011,Davis Cup EUR PO: DEN vs GER,,4,D,19340824,2,112110,,,Gottfried Alexander Maximilian Walter Kurt Von Cramm,,,GER,25.13073238,117100,,,Einer Ulrich,,,DEN,38.64202601,6-3 6-1 6-2,5,RR,,,,,,,,,,,,,,
1934-D011,Davis Cup EUR PO: DEN vs GER,,4,D,19340824,4,112104,,,Henner Henkel,,,GER,18.87474333,117100,,,Einer Ulrich,,,DEN,38.64202601,6-2 6-4 6-1,5,RR,,,,,,,,,,,,,,
1934-D011,Davis Cup EUR PO: DEN vs GER,,4,D,19340824,5,112110,,,Gottfried Alexander Maximilian Walter Kurt Von Cramm,,,GER,25.13073238,114043,,,Anker Jacobsen,,,DEN,23.10472279,6-2 6-2 6-0,5,RR,,,,,,,,,,,,,,
1934-D014,Davis Cup EUR PO: POL vs EST,,4,D,19340803,1,112662,,,Ignacy Hanislaw Tloczynski,,,POL,23.05544148,125661,,,Hugo Pukk,U,,EST,,6-4 6-4 6-3,5,RR,,,,,,,,,,,,,,
1934-D014,Davis Cup EUR PO: POL vs EST,,4,D,19340803,2,125662,,,Kazimierz Tarlowski,U,,POL,,125663,,,Kristian Lasn,U,,EST,,6-2 6-4 2-6 6-4,5,RR,,,,,,,,,,,,,,
1934-D014,Davis Cup EUR PO: POL vs EST,,4,D,19340803,4,125662,,,Kazimierz Tarlowski,U,,POL,,125661,,,Hugo Pukk,U,,EST,,6-3 6-4 6-1,5,RR,,,,,,,,,,,,,,
1934-D014,Davis Cup EUR PO: POL vs EST,,4,D,19340803,5,112662,,,Ignacy Hanislaw Tloczynski,,,POL,23.05544148,125663,,,Kristian Lasn,U,,EST,,6-3 6-2 6-2,5,RR,,,,,,,,,,,,,,
1934-D015,Davis Cup EUR QF: FRA vs GER,Clay,4,D,19340608,1,112110,,,Gottfried Alexander Maximilian Walter Kurt Von Cramm,,,GER,24.91991786,112694,,,Andre Merlin,,,FRA,22.56262834,6-1 7-9 6-2 7-5,5,RR,,,,,,,,,,,,,,
1934-D015,Davis Cup EUR QF: FRA vs GER,Clay,4,D,19340608,2,112131,,,Jacques Christian Boussus,,,FRA,26.2587269,113098,,,Wilhelm Otto Eberhard Nourney,,,GER,30.12457221,6-1 6-2 6-2,5,RR,,,,,,,,,,,,,,
1934-D015,Davis Cup EUR QF: FRA vs GER,Clay,4,D,19340608,4,112694,,,Andre Merlin,,,FRA,22.56262834,113098,,,Wilhelm Otto Eberhard Nourney,,,GER,30.12457221,6-4 7-5 6-2,5,RR,,,,,,,,,,,,,,
1934-D015,Davis Cup EUR QF: FRA vs GER,Clay,4,D,19340608,5,112110,,,Gottfried Alexander Maximilian Walter Kurt Von Cramm,,,GER,24.91991786,112131,,,Jacques Christian Boussus,,,FRA,26.2587269,6-1 6-0 0-6 6-4,5,RR,,,,,,,,,,,,,,
1934-D016,Davis Cup WG CR: GBR vs USA,Grass,4,D,19340728,1,112056,,,Bunny Austin,,,GBR,27.93702943,113051,,,Frank Shields,,,USA,24.6899384,6-4 6-4 6-1,5,RR,,,,,,,,,,,,,,
1934-D016,Davis Cup WG CR: GBR vs USA,Grass,4,D,19340728,2,112210,,,Fred Perry,,,GBR,25.19370294,112812,,,Sidney Burr Wood Jr,,,USA,22.73785079,6-1 4-6 5-7 6-0 6-3,5,RR,,,,,,,,,,,,,,
1934-D016,Davis Cup WG CR: GBR vs USA,Grass,4,D,19340728,4,112210,,,Fred Perry,,,GBR,25.19370294,113051,,,Frank Shields,,,USA,24.6899384,6-4 4-6 6-2 15-13,5,RR,,,,,,,,,,,,,,
1934-D016,Davis Cup WG CR: GBR vs USA,Grass,4,D,19340728,5,112056,,,Bunny Austin,,,GBR,27.93702943,112812,,,Sidney Burr Wood Jr,,,USA,22.73785079,6-4 6-0 6-8 6-3,5,RR,,,,,,,,,,,,,,
1934-D017,Davis Cup EUR PO: GER vs ROU,,4,D,19340817,1,112104,,,Henner Henkel,,,GER,18.85557837,117148,,,Arnulf Schmidt,,,ROU,,6-1 6-1 6-0,5,RR,,,,,,,,,,,,,,
1934-D017,Davis Cup EUR PO: GER vs ROU,,4,D,19340817,2,112110,,,Gottfried Alexander Maximilian Walter Kurt Von Cramm,,,GER,25.11156742,125674,,,Alexandru Hamburger,U,,ROU,,6-1 6-2 6-3,5,RR,,,,,,,,,,,,,,
1934-D017,Davis Cup EUR PO: GER vs ROU,,4,D,19340817,4,112104,,,Henner Henkel,,,GER,18.85557837,125674,,,Alexandru Hamburger,U,,ROU,,6-2 6-3 6-3,5,RR,,,,,,,,,,,,,,
1934-D017,Davis Cup EUR PO: GER vs ROU,,4,D,19340817,5,112110,,,Gottfried Alexander Maximilian Walter Kurt Von Cramm,,,GER,25.11156742,117148,,,Arnulf Schmidt,,,ROU,,7-5 6-4 6-1,5,RR,,,,,,,,,,,,,,
1934-D018,Davis Cup EUR PO: POL vs GRE,,4,D,19340831,1,112662,,,Ignacy Hanislaw Tloczynski,,,POL,23.1321013,125677,,,Kimon Zachos,U,,GRE,,6-1 6-0 6-2,5,RR,,,,,,,,,,,,,,
1934-D018,Davis Cup EUR PO: POL vs GRE,,4,D,19340831,2,117180,,,Jozef Hebda,,,POL,,117165,,,Lazaros Stalios,,,GRE,,6-3 6-0 7-5,5,RR,,,,,,,,,,,,,,
1934-D018,Davis Cup EUR PO: POL vs GRE,,4,D,19340831,4,125662,,,Kazimierz Tarlowski,U,,POL,,125677,,,Kimon Zachos,U,,GRE,,6-2 6-2 6-3,5,RR,,,,,,,,,,,,,,
1934-D018,Davis Cup EUR PO: POL vs GRE,,4,D,19340831,5,112662,,,Ignacy Hanislaw Tloczynski,,,POL,23.1321013,117165,,,Lazaros Stalios,,,GRE,,6-0 6-2 6-2,5,RR,,,,,,,,,,,,,,
1934-D019,Davis Cup EUR PO: HUN vs NOR,Clay,4,D,19340803,1,117170,,,Elek Straub,,,HUN,,114110,,,Finn Trgyve Smith,,,NOR,21.87268994,5-7 5-7 6-1 6-4 6-2,5,RR,,,,,,,,,,,,,,
1934-D019,Davis Cup EUR PO: HUN vs NOR,Clay,4,D,19340803,2,117168,,,Emil Gabori,,,HUN,,113342,,,Johan Haanes,,,NOR,22.2587269,6-2 6-4 9-11 6-3,5,RR,,,,,,,,,,,,,,
