tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner1_id,winner2_id,winner_seed,winner_entry,loser1_id,loser2_id,loser_seed,loser_entry,score,best_of,round,winner1_name,winner1_hand,winner1_ht,winner1_ioc,winner1_age,winner2_name,winner2_hand,winner2_ht,winner2_ioc,winner2_age,loser1_name,loser1_hand,loser1_ht,loser1_ioc,loser1_age,loser2_name,loser2_hand,loser2_ht,loser2_ioc,loser2_age,winner1_rank,winner1_rank_points,winner2_rank,winner2_rank_points,loser1_rank,loser1_rank_points,loser2_rank,loser2_rank_points,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2004-438,Moscow,Carpet,32,A,20041011,295,104214,103786,,,102968,103544,4,,7-5 6-4,3,QF,Igor Andreev,R,185,RUS,21.2457221081,Nikolay Davydenko,R,178,RUS,23.3593429158,Jonathan Erlich,R,180,ISR,27.5181382615,Andy Ram,R,180,ISR,24.5037645448,113,437,92,601,28,1565,30,1530,,,,,,,,,,,,,,,,,,,,
2004-438,Moscow,Carpet,32,A,20041011,294,102904,103285,,,103018,103498,,,W/O,3,QF,Leos Friedl,R,183,CZE,27.7754962355,Radek Stepanek,R,185,CZE,25.8726899384,Max Mirnyi,R,196,BLR,27.266255989,Marat Safin,R,193,RUS,24.7063655031,24,1695,33,1390,8,3310,204,215,,,,,,,,,,,,,,,,,,,,
2004-438,Moscow,Carpet,32,A,20041011,293,102035,102405,1,,102388,102458,,,6-4 4-6 6-4,3,R16,Jonas Bjorkman,R,183,SWE,32.553045859,Mahesh Bhupathi,R,185,IND,30.3463381246,Simon Aspelin,R,185,SWE,30.4202600958,Jim Thomas,R,193,USA,30.0479123888,3,4240,5,3735,46,1207,60,997,,,,,,,,,,,,,,,,,,,,
2004-438,Moscow,Carpet,32,A,20041011,292,103018,103498,,,103184,103185,,2 WC,7-5 6-7 7-6,3,R16,Max Mirnyi,R,196,BLR,27.266255989,Marat Safin,R,193,RUS,24.7063655031,Bob Bryan,L,193,USA,26.4531143053,Mike Bryan,R,190,USA,26.4531143053,8,3310,204,215,6,3520,6,3520,,,,,,,,,,,,,,,,,,,,
2004-438,Moscow,Carpet,32,A,20041011,291,102286,102061,3,,103971,103219,,,6-4 6-1,3,R16,Wayne Black,R,170,ZIM,30.9075975359,Kevin Ullyett,R,178,ZIM,32.386036961,Karol Beck,R,180,SVK,22.5242984257,Graydon Oliver,R,193,USA,26.3244353183,10,3250,11,3250,131,358,56,1049,,,,,,,,,,,,,,,,,,,,
2004-438,Moscow,Carpet,32,A,20041011,290,102968,103544,4,,103103,103711,,,6-4 6-3,3,R16,Jonathan Erlich,R,180,ISR,27.5181382615,Andy Ram,R,180,ISR,24.5037645448,Dominik Hrbaty,R,183,SVK,26.7679671458,Jaroslav Levinsky,R,196,CZE,23.6632443532,28,1565,30,1530,78,714,67,914,,,,,,,,,,,,,,,,,,,,
2004-438,Moscow,Carpet,32,A,20041011,289,103254,102306,,,102563,104417,,,W/O,3,R16,Yves Allegro,R,183,SUI,26.1327857632,Michael Kohlmann,R,188,GER,30.7488021903,Thomas Johansson,R,180,SWE,29.5523613963,Robin Soderling,R,193,SWE,20.1587953457,40,1265,34,1375,250,175,220,200,,,,,,,,,,,,,,,,,,,,
2004-438,Moscow,Carpet,32,A,20041011,288,104214,103786,,,104559,103166,,WC,6-3 6-2,3,R16,Igor Andreev,R,185,RUS,21.2457221081,Nikolay Davydenko,R,178,RUS,23.3593429158,Teymuraz Gabashvili,R,188,RUS,19.3867214237,Vladimir Voltchkov,R,180,BLR,26.5133470226,113,437,92,601,221,200,294,149,,,,,,,,,,,,,,,,,,,,
2004-438,Moscow,Carpet,32,A,20041011,287,102904,103285,,,102984,102585,,,7-5 6-2,3,R16,Leos Friedl,R,183,CZE,27.7754962355,Radek Stepanek,R,185,CZE,25.8726899384,Martin Garcia,R,190,ARG,27.4442162902,Sebastian Prieto,R,180,ARG,29.3990417522,24,1695,33,1390,42,1231,48,1185,,,,,,,,,,,,,,,,,,,,
2004-438,Moscow,Carpet,32,A,20041011,286,103586,103690,,,104607,104022,,,6-1 6-4,3,R16,Mariusz Fyrstenberg,L,193,POL,24.2600958248,Marcin Matkowski,R,188,POL,23.7371663244,Tomas Berdych,R,196,CZE,19.0663928816,Mikhail Youzhny,R,183,RUS,22.2970568104,45,1217,49,1182,420,90,128,370,,,,,,,,,,,,,,,,,,,,
2004-439,Umag,Clay,32,A,20040719,300,104076,103581,,,103711,102881,5,,4-6 6-2 6-4,3,F,Jose Acasuso,R,190,ARG,21.7467488022,Flavio Saretta,R,183,BRA,24.0574948665,Jaroslav Levinsky,R,196,CZE,23.4332648871,David Skoch,R,183,CZE,27.6988364134,211,219,103,536,74,829,60,981,,,,,,,,,,,,,,,,,,,,
2004-439,Umag,Clay,32,A,20040719,299,104076,103581,,,103254,102306,2,,7-6 6-3,3,SF,Jose Acasuso,R,190,ARG,21.7467488022,Flavio Saretta,R,183,BRA,24.0574948665,Yves Allegro,R,183,SUI,25.9028062971,Michael Kohlmann,R,188,GER,30.5188227242,211,219,103,536,41,1202,42,1190,,,,,,,,,,,,,,,,,,,,
2004-439,Umag,Clay,32,A,20040719,298,103711,102881,5,,102398,102092,4,,6-2 7-6,3,SF,Jaroslav Levinsky,R,196,CZE,23.4332648871,David Skoch,R,183,CZE,27.6988364134,Massimo Bertolini,R,188,ITA,30.1382614648,Tom Vanhoudt,R,183,BEL,31.9753593429,74,829,60,981,78,742,65,927,,,,,,,,,,,,,,,,,,,,
2004-439,Umag,Clay,32,A,20040719,297,103254,102306,2,,103084,103252,,,6-1 3-6 7-6,3,QF,Yves Allegro,R,183,SUI,25.9028062971,Michael Kohlmann,R,188,GER,30.5188227242,Guillermo Canas,R,185,ARG,26.6475017112,Alberto Martin,R,175,ESP,25.9137577002,41,1202,42,1190,98,579,162,307,,,,,,,,,,,,,,,,,,,,
2004-439,Umag,Clay,32,A,20040719,296,104076,103581,,,102388,102751,3,,6-3 4-6 6-3,3,QF,Jose Acasuso,R,190,ARG,21.7467488022,Flavio Saretta,R,183,BRA,24.0574948665,Simon Aspelin,R,185,SWE,30.1902806297,Todd Perry,R,175,AUS,28.3394934976,211,219,103,536,50,1087,34,1367,,,,,,,,,,,,,,,,,,,,
2004-439,Umag,Clay,32,A,20040719,295,102398,102092,4,,102426,103105,,,6-4 6-4,3,QF,Massimo Bertolini,R,188,ITA,30.1382614648,Tom Vanhoudt,R,183,BEL,31.9753593429,Juan Ignacio Carrasco,L,185,ESP,30.0287474333,Ruben Ramirez Hidalgo,R,183,ESP,26.5325119781,78,742,65,927,116,460,243,184,,,,,,,,,,,,,,,,,,,,
2004-439,Umag,Clay,32,A,20040719,294,103711,102881,5,,102501,102836,,,7-6 6-7 6-3,3,QF,Jaroslav Levinsky,R,196,CZE,23.4332648871,David Skoch,R,183,CZE,27.6988364134,Johan Landsberg,R,183,SWE,29.5523613963,Rogier Wassen,R,190,NED,27.9425051335,74,829,60,981,102,544,76,770,,,,,,,,,,,,,,,,,,,,
2004-439,Umag,Clay,32,A,20040719,293,103254,102306,2,,105231,104925,,WC,6-1 7-5,3,R16,Yves Allegro,R,183,SUI,25.9028062971,Michael Kohlmann,R,188,GER,30.5188227242,Luka Belic,R,,CRO,15.7618069815,Novak Djokovic,R,188,SRB,17.1608487337,41,1202,42,1190,,,953,19,,,,,,,,,,,,,,,,,,,,
2004-439,Umag,Clay,32,A,20040719,292,102388,102751,3,,102845,102950,,,6-2 6-4,3,R16,Simon Aspelin,R,185,SWE,30.1902806297,Todd Perry,R,175,AUS,28.3394934976,Carlos Moya,R,190,ESP,27.8932238193,Fernando Vicente,R,180,ESP,27.3648186174,50,1087,34,1367,1033,15,129,400,,,,,,,,,,,,,,,,,,,,
2004-439,Umag,Clay,32,A,20040719,291,102398,102092,4,,102539,103181,,AL,6-0 6-2,3,R16,Massimo Bertolini,R,188,ITA,30.1382614648,Tom Vanhoudt,R,183,BEL,31.9753593429,Bohdan Ulihrach,R,188,CZE,29.401779603,Jiri Vanek,R,185,CZE,26.2368240931,78,742,65,927,296,151,392,104,,,,,,,,,,,,,,,,,,,,
2004-439,Umag,Clay,32,A,20040719,290,103711,102881,5,,104214,102231,,,W/O,3,R16,Jaroslav Levinsky,R,196,CZE,23.4332648871,David Skoch,R,183,CZE,27.6988364134,Igor Andreev,R,185,RUS,21.015742642,Alex Calatrava,R,190,ESP,31.0965092402,74,829,60,981,106,522,475,79,,,,,,,,,,,,,,,,,,,,
2004-439,Umag,Clay,32,A,20040719,289,104076,103581,,,102718,101826,,,6-4 3-6 6-3,3,R16,Jose Acasuso,R,190,ARG,21.7467488022,Flavio Saretta,R,183,BRA,24.0574948665,Enzo Artoni,R,,ITA,28.476386037,Alex Lopez Moron,R,175,ESP,33.6399726215,211,219,103,536,90,631,72,837,,,,,,,,,,,,,,,,,,,,
2004-439,Umag,Clay,32,A,20040719,288,103084,103252,,,103294,103694,,,6-3 6-2,3,R16,Guillermo Canas,R,185,ARG,26.6475017112,Alberto Martin,R,175,ESP,25.9137577002,Christophe Rochus,R,170,BEL,25.5934291581,Olivier Rochus,R,168,BEL,23.498973306,98,579,162,307,236,190,32,1384,,,,,,,,,,,,,,,,,,,,
2004-439,Umag,Clay,32,A,20040719,287,102426,103105,,,103264,104527,,WC,6-2 7-6,3,R16,Juan Ignacio Carrasco,L,185,ESP,30.0287474333,Ruben Ramirez Hidalgo,R,183,ESP,26.5325119781,Mariano Puerta,L,180,ARG,25.8316221766,Stanislas Wawrinka,R,183,SUI,19.3100616016,116,460,243,184,1002,17,299,150,,,,,,,,,,,,,,,,,,,,
2004-439,Umag,Clay,32,A,20040719,286,102501,102836,,,103812,103218,,,7-5 6-2,3,R16,Johan Landsberg,R,183,SWE,29.5523613963,Rogier Wassen,R,190,NED,27.9425051335,Victor Hanescu,R,198,ROU,22.9952087611,Manuel Jorquera,R,,ITA,26.1026694045,102,544,76,770,1020,16,137,373,,,,,,,,,,,,,,,,,,,,
2004-440,'s-Hertogenbosch,Grass,32,A,20040614,300,102093,101327,1,,102694,102788,,AL,6-3 6-7 6-3,3,F,Martin Damm,R,188,CZE,31.8685831622,Cyril Suk,R,180,CZE,37.3744010951,Lars Burgsmuller,R,183,GER,28.5229295003,Jan Vacek,R,198,CZE,28.0958247775,15,2545,15,2545,180,259,494,79,,,,,,,,,,,,,,,,,,,,
2004-440,'s-Hertogenbosch,Grass,32,A,20040614,299,102093,101327,1,,102968,102233,3,,6-4 7-6,3,SF,Martin Damm,R,188,CZE,31.8685831622,Cyril Suk,R,180,CZE,37.3744010951,Jonathan Erlich,R,180,ISR,27.1923340178,Leander Paes,R,178,IND,30.9924709103,15,2545,15,2545,20,1955,21,1860,,,,,,,,,,,,,,,,,,,,
2004-440,'s-Hertogenbosch,Grass,32,A,20040614,298,102694,102788,,AL,101932,101779,4,,6-4 3-6 6-3,3,SF,Lars Burgsmuller,R,183,GER,28.5229295003,Jan Vacek,R,198,CZE,28.0958247775,Jared Palmer,R,190,USA,32.9527720739,Pavel Vizner,R,183,CZE,33.916495551,180,259,494,79,26,1595,27,1550,,,,,,,,,,,,,,,,,,,,
2004-440,'s-Hertogenbosch,Grass,32,A,20040614,297,102093,101327,1,,103586,103690,,,6-4 6-4,3,QF,Martin Damm,R,188,CZE,31.8685831622,Cyril Suk,R,180,CZE,37.3744010951,Mariusz Fyrstenberg,L,193,POL,23.9342915811,Marcin Matkowski,R,188,POL,23.4113620808,15,2545,15,2545,37,1272,37,1272,,,,,,,,,,,,,,,,,,,,
2004-440,'s-Hertogenbosch,Grass,32,A,20040614,296,102694,102788,,AL,102477,101675,2,,6-4 6-4,3,QF,Lars Burgsmuller,R,183,GER,28.5229295003,Jan Vacek,R,198,CZE,28.0958247775,Gaston Etlis,R,185,ARG,29.6098562628,Martin Rodriguez,R,178,ARG,34.4887063655,180,259,494,79,18,2145,17,2350,,,,,,,,,,,,,,,,,,,,
2004-440,'s-Hertogenbosch,Grass,32,A,20040614,295,102968,102233,3,,103693,103566,,,6-3 6-2,3,QF,Jonathan Erlich,R,180,ISR,27.1923340178,Leander Paes,R,178,IND,30.9924709103,Thierry Ascione,R,188,FRA,23.4058863792,Michael Llodra,L,190,FRA,24.0739219713,20,1955,21,1860,165,287,8,3370,,,,,,,,,,,,,,,,,,,,
2004-440,'s-Hertogenbosch,Grass,32,A,20040614,294,101932,101779,4,,103103,103219,,,7-6 6-7 6-4,3,QF,Jared Palmer,R,190,USA,32.9527720739,Pavel Vizner,R,183,CZE,33.916495551,Dominik Hrbaty,R,183,SVK,26.4421629021,Graydon Oliver,R,193,USA,25.9986310746,26,1595,27,1550,85,670,81,713,,,,,,,,,,,,,,,,,,,,
2004-440,'s-Hertogenbosch,Grass,32,A,20040614,293,102093,101327,1,,103254,102306,,,6-4 7-6,3,R16,Martin Damm,R,188,CZE,31.8685831622,Cyril Suk,R,180,CZE,37.3744010951,Yves Allegro,R,183,SUI,25.8069815195,Michael Kohlmann,R,188,GER,30.4229979466,15,2545,15,2545,39,1247,41,1190,,,,,,,,,,,,,,,,,,,,
2004-440,'s-Hertogenbosch,Grass,32,A,20040614,292,102477,101675,2,,101373,103990,,,6-3 7-6,3,R16,Gaston Etlis,R,185,ARG,29.6098562628,Martin Rodriguez,R,178,ARG,34.4887063655,Karsten Braasch,L,180,GER,36.9199178645,Tommy Robredo,R,180,ESP,22.12183436,18,2145,17,2350,46,1056,51,970,,,,,,,,,,,,,,,,,,,,
2004-440,'s-Hertogenbosch,Grass,32,A,20040614,291,102968,102233,3,,103115,102664,,,6-4 6-2,3,R16,Jonathan Erlich,R,180,ISR,27.1923340178,Leander Paes,R,178,IND,30.9924709103,Tomas Cibulec,R,180,CZE,26.4120465435,Petr Pala,R,193,CZE,28.7008898015,20,1955,21,1860,36,1300,29,1495,,,,,,,,,,,,,,,,,,,,
2004-440,'s-Hertogenbosch,Grass,32,A,20040614,290,101932,101779,4,,103333,102458,,,6-4 7-6,3,R16,Jared Palmer,R,190,USA,32.9527720739,Pavel Vizner,R,183,CZE,33.916495551,Ivo Karlovic,R,208,CRO,25.2922655715,Jim Thomas,R,193,USA,29.7221081451,26,1595,27,1550,98,533,61,901,,,,,,,,,,,,,,,,,,,,
2004-440,'s-Hertogenbosch,Grass,32,A,20040614,289,103693,103566,,,103084,102984,,,6-7 7-6 7-6,3,R16,Thierry Ascione,R,188,FRA,23.4058863792,Michael Llodra,L,190,FRA,24.0739219713,Guillermo Canas,R,185,ARG,26.5516769336,Martin Garcia,R,190,ARG,27.1184120465,165,287,8,3370,102,514,50,981,,,,,,,,,,,,,,,,,,,,
2004-440,'s-Hertogenbosch,Grass,32,A,20040614,288,102694,102788,,AL,104076,103909,,,7-6 7-6,3,R16,Lars Burgsmuller,R,183,GER,28.5229295003,Jan Vacek,R,198,CZE,28.0958247775,Jose Acasuso,R,190,ARG,21.6509240246,Guillermo Coria,R,175,ARG,22.417522245,180,259,494,79,342,134,413,105,,,,,,,,,,,,,,,,,,,,
2004-440,'s-Hertogenbosch,Grass,32,A,20040614,287,103586,103690,,,102615,103193,,WC,6-3 6-4,3,R16,Mariusz Fyrstenberg,L,193,POL,23.9342915811,Marcin Matkowski,R,188,POL,23.4113620808,Dennis Van Scheppingen,R,185,NED,28.9445585216,Peter Wessels,R,196,NED,26.1054072553,37,1272,37,1272,324,146,471,85,,,,,,,,,,,,,,,,,,,,
2004-440,'s-Hertogenbosch,Grass,32,A,20040614,286,103103,103219,,,103171,103280,,,7-5 6-4,3,R16,Dominik Hrbaty,R,183,SVK,26.4421629021,Graydon Oliver,R,193,USA,25.9986310746,Raemon Sluiter,R,185,NED,26.1711156742,Martin Verkerk,R,196,NED,25.620807666,85,670,81,713,126,402,86,660,,,,,,,,,,,,,,,,,,,,
2004-441,Long Island,Hard,32,A,20040823,300,102179,103566,,,103254,102306,3,,6-2 6-4,3,F,Antony Dupuis,R,185,FRA,31.4934976044,Michael Llodra,L,190,FRA,24.2655715264,Yves Allegro,R,183,SUI,25.9986310746,Michael Kohlmann,R,188,GER,30.6146475017,299,148,10,3360,39,1272,41,1260,,,,,,,,,,,,,,,,,,,,
2004-441,Long Island,Hard,32,A,20040823,299,103254,102306,3,,102886,102904,1,,6-4 4-6 6-1,3,SF,Yves Allegro,R,183,SUI,25.9986310746,Michael Kohlmann,R,188,GER,30.6146475017,Frantisek Cermak,R,193,CZE,27.7727583847,Leos Friedl,R,183,CZE,27.6413415469,39,1272,41,1260,24,1685,22,1790,,,,,,,,,,,,,,,,,,,,
2004-441,Long Island,Hard,32,A,20040823,298,102179,103566,,,102388,102751,4,,6-1 3-6 7-6,3,SF,Antony Dupuis,R,185,FRA,31.4934976044,Michael Llodra,L,190,FRA,24.2655715264,Simon Aspelin,R,185,SWE,30.2861054073,Todd Perry,R,175,AUS,28.4353182752,299,148,10,3360,48,1122,33,1362,,,,,,,,,,,,,,,,,,,,
2004-441,Long Island,Hard,32,A,20040823,297,102886,102904,1,,103786,102659,,,4-6 7-6 6-4,3,QF,Frantisek Cermak,R,193,CZE,27.7727583847,Leos Friedl,R,183,CZE,27.6413415469,Nikolay Davydenko,R,178,RUS,23.2251882272,Ashley Fisher,R,183,AUS,28.9117043121,24,1685,22,1790,102,561,67,852,,,,,,,,,,,,,,,,,,,,
2004-441,Long Island,Hard,32,A,20040823,296,102179,103566,,,102664,101779,2,,4-6 7-5 6-3,3,QF,Antony Dupuis,R,185,FRA,31.4934976044,Michael Llodra,L,190,FRA,24.2655715264,Petr Pala,R,193,CZE,28.8925393566,Pavel Vizner,R,183,CZE,34.1081451061,299,148,10,3360,31,1410,25,1685,,,,,,,,,,,,,,,,,,,,
2004-441,Long Island,Hard,32,A,20040823,295,103254,102306,3,,102374,102610,,WC,W/O,3,QF,Yves Allegro,R,183,SUI,25.9986310746,Michael Kohlmann,R,188,GER,30.6146475017,Alex Corretja,R,180,ESP,30.3682409309,Albert Costa,R,180,ESP,29.1635865845,39,1272,41,1260,224,201,158,315,,,,,,,,,,,,,,,,,,,,
2004-441,Long Island,Hard,32,A,20040823,294,102388,102751,4,,102979,103252,,,7-6 6-4,3,QF,Simon Aspelin,R,185,SWE,30.2861054073,Todd Perry,R,175,AUS,28.4353182752,Jeff Coetzee,R,173,RSA,27.3292265572,Alberto Martin,R,175,ESP,26.0095824778,48,1122,33,1362,57,1032,115,420,,,,,,,,,,,,,,,,,,,,
2004-441,Long Island,Hard,32,A,20040823,293,102886,102904,1,,103632,104269,,,6-2 6-2,3,R16,Frantisek Cermak,R,193,CZE,27.7727583847,Leos Friedl,R,183,CZE,27.6413415469,Luis Horna,R,180,PER,23.9397672827,Fernando Verdasco,L,188,ESP,20.772073922,24,1685,22,1790,137,364,206,220,,,,,,,,,,,,,,,,,,,,
2004-441,Long Island,Hard,32,A,20040823,292,102664,101779,2,,104214,103970,,,6-3 6-2,3,R16,Petr Pala,R,193,CZE,28.8925393566,Pavel Vizner,R,183,CZE,34.1081451061,Igor Andreev,R,185,RUS,21.1115674196,David Ferrer,R,175,ESP,22.392881588,31,1410,25,1685,112,449,217,210,,,,,,,,,,,,,,,,,,,,
2004-441,Long Island,Hard,32,A,20040823,291,103254,102306,3,,101937,103219,,WC,4-6 6-3 7-6,3,R16,Yves Allegro,R,183,SUI,25.9986310746,Michael Kohlmann,R,188,GER,30.6146475017,Robbie Koenig,R,173,RSA,33.1362080767,Graydon Oliver,R,193,USA,26.1902806297,39,1272,41,1260,61,960,78,714,,,,,,,,,,,,,,,,,,,,
2004-441,Long Island,Hard,32,A,20040823,290,102388,102751,4,,103459,102076,,,6-3 6-1,3,R16,Simon Aspelin,R,185,SWE,30.2861054073,Todd Perry,R,175,AUS,28.4353182752,Jordan Kerr,R,180,AUS,24.8268309377,Mark Merklein,R,188,BAH,32.1533196441,48,1122,33,1362,58,993,60,973,,,,,,,,,,,,,,,,,,,,
2004-441,Long Island,Hard,32,A,20040823,289,102979,103252,,,101904,103781,,,6-2 4-6 7-6,3,R16,Jeff Coetzee,R,173,RSA,27.3292265572,Alberto Martin,R,175,ESP,26.0095824778,Chris Haggard,L,178,RSA,33.3223819302,Jurgen Melzer,L,183,AUT,23.2553045859,57,1032,115,420,30,1420,84,681,,,,,,,,,,,,,,,,,,,,
2004-441,Long Island,Hard,32,A,20040823,288,102374,102610,,WC,103115,102881,,,6-3 6-4,3,R16,Alex Corretja,R,180,ESP,30.3682409309,Albert Costa,R,180,ESP,29.1635865845,Tomas Cibulec,R,180,CZE,26.6036960986,David Skoch,R,183,CZE,27.794661191,224,201,158,315,59,990,54,1060,,,,,,,,,,,,,,,,,,,,
2004-441,Long Island,Hard,32,A,20040823,287,103786,102659,,,103971,102092,,,7-6 7-5,3,R16,Nikolay Davydenko,R,178,RUS,23.2251882272,Ashley Fisher,R,183,AUS,28.9117043121,Karol Beck,R,180,SVK,22.3901437372,Tom Vanhoudt,R,183,BEL,32.0711841205,102,561,67,852,157,319,64,914,,,,,,,,,,,,,,,,,,,,
2004-441,Long Island,Hard,32,A,20040823,286,102179,103566,,,101373,102227,,,7-6 6-1,3,R16,Antony Dupuis,R,185,FRA,31.4934976044,Michael Llodra,L,190,FRA,24.2655715264,Karsten Braasch,L,180,GER,37.1115674196,Sargis Sargsian,R,180,ARM,31.2224503765,299,148,10,3360,52,1063,38,1280,,,,,,,,,,,,,,,,,,,,
2004-451,Doha,Hard,32,A,20040105,300,102093,101327,3,,102905,104053,,,6-2 6-4,3,F,Martin Damm,R,188,CZE,31.4277891855,Cyril Suk,R,180,CZE,36.9336071184,Stefan Koubek,L,175,AUT,27.0061601643,Andy Roddick,R,188,USA,21.3497604381,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-451,Doha,Hard,32,A,20040105,299,102093,101327,3,,101956,102110,2,,6-1 7-5,3,SF,Martin Damm,R,188,CZE,31.4277891855,Cyril Suk,R,180,CZE,36.9336071184,Mark Knowles,R,190,BAH,32.3367556468,Daniel Nestor,L,190,CAN,31.3347022587,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-451,Doha,Hard,32,A,20040105,298,102905,104053,,,102765,103206,,,2-6 6-3 6-4,3,SF,Stefan Koubek,L,175,AUT,27.0061601643,Andy Roddick,R,188,USA,21.3497604381,Nicolas Escude,R,185,FRA,27.7563312799,Sebastien Grosjean,R,175,FRA,25.6043805613,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-451,Doha,Hard,32,A,20040105,297,101956,102110,2,,102998,103617,,,6-2 6-4,3,QF,Mark Knowles,R,190,BAH,32.3367556468,Daniel Nestor,L,190,CAN,31.3347022587,Jan Michael Gambill,R,190,USA,26.5900068446,Travis Parrott,R,185,USA,23.3867214237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-451,Doha,Hard,32,A,20040105,296,102093,101327,3,,102227,102800,,,7-5 6-2,3,QF,Martin Damm,R,188,CZE,31.4277891855,Cyril Suk,R,180,CZE,36.9336071184,Sargis Sargsian,R,180,ARM,30.5900068446,Nenad Zimonjic,R,190,SRB,27.5865845311,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-451,Doha,Hard,32,A,20040105,295,102765,103206,,,102886,102904,,,4-6 6-2 6-3,3,QF,Nicolas Escude,R,185,FRA,27.7563312799,Sebastien Grosjean,R,175,FRA,25.6043805613,Frantisek Cermak,R,193,CZE,27.1403148528,Leos Friedl,R,183,CZE,27.0088980151,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-451,Doha,Hard,32,A,20040105,294,102905,104053,,,102860,102571,,,7-6 7-5,3,QF,Stefan Koubek,L,175,AUT,27.0061601643,Andy Roddick,R,188,USA,21.3497604381,Agustin Calleri,R,183,ARG,27.3073237509,Gregory Carraz,R,190,FRA,28.7419575633,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-451,Doha,Hard,32,A,20040105,293,102886,102904,,,102035,101889,1,,6-7 6-2 6-4,3,R16,Frantisek Cermak,R,193,CZE,27.1403148528,Leos Friedl,R,183,CZE,27.0088980151,Jonas Bjorkman,R,183,SWE,31.7864476386,Todd Woodbridge,R,178,AUS,32.7611225188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-451,Doha,Hard,32,A,20040105,292,101956,102110,2,,102979,101904,,,6-1 6-1,3,R16,Mark Knowles,R,190,BAH,32.3367556468,Daniel Nestor,L,190,CAN,31.3347022587,Jeff Coetzee,R,173,RSA,26.6967830253,Chris Haggard,L,178,RSA,32.6899383984,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-451,Doha,Hard,32,A,20040105,291,102093,101327,3,,103115,103285,,,6-4 6-4,3,R16,Martin Damm,R,188,CZE,31.4277891855,Cyril Suk,R,180,CZE,36.9336071184,Tomas Cibulec,R,180,CZE,25.9712525667,Radek Stepanek,R,185,CZE,25.106091718,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-451,Doha,Hard,32,A,20040105,290,102571,102860,,,101932,101779,4,,6-4 1-6 6-3,3,R16,Gregory Carraz,R,190,FRA,28.7419575633,Agustin Calleri,R,183,ARG,27.3073237509,Jared Palmer,R,190,USA,32.5119780972,Pavel Vizner,R,183,CZE,33.4757015743,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-451,Doha,Hard,32,A,20040105,289,102765,103206,,,103344,103835,,,7-5 6-4,3,R16,Nicolas Escude,R,185,FRA,27.7563312799,Sebastien Grosjean,R,175,FRA,25.6043805613,Ivan Ljubicic,R,193,CRO,24.7994524298,Filippo Volandri,R,183,ITA,22.3326488706,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-451,Doha,Hard,32,A,20040105,288,102998,103617,,,103428,103454,,,4-6 6-4 6-2,3,R16,Jan Michael Gambill,R,190,USA,26.5900068446,Travis Parrott,R,185,USA,23.3867214237,Juan Ignacio Chela,R,190,ARG,24.3504449008,Nicolas Massu,R,183,CHI,24.2381930185,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-451,Doha,Hard,32,A,20040105,287,102905,104053,,,102271,101962,,,5-2 RET,3,R16,Stefan Koubek,L,175,AUT,27.0061601643,Andy Roddick,R,188,USA,21.3497604381,Hicham Arazi,L,175,MAR,30.212183436,Younes El Aynaoui,R,193,MAR,32.3148528405,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-451,Doha,Hard,32,A,20040105,286,102227,102800,,,102783,104022,,,6-2 6-1,3,R16,Sargis Sargsian,R,180,ARM,30.5900068446,Nenad Zimonjic,R,190,SRB,27.5865845311,Rainer Schuettler,R,180,GER,27.6960985626,Mikhail Youzhny,R,183,RUS,21.53045859,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-468,Estoril,Clay,32,A,20040412,300,103428,103292,,,102886,102904,1,,6-2 6-1,3,F,Juan Ignacio Chela,R,190,ARG,24.6187542779,Gaston Gaudio,R,175,ARG,25.3415468857,Frantisek Cermak,R,193,CZE,27.40862423,Leos Friedl,R,183,CZE,27.2772073922,64,855,98,575,30,1545,27,1605,,,,,,,,,,,,,,,,,,,,
2004-468,Estoril,Clay,32,A,20040412,299,102886,102904,1,,102463,102860,,,4-6 6-4 6-2,3,SF,Frantisek Cermak,R,193,CZE,27.40862423,Leos Friedl,R,183,CZE,27.2772073922,Lucas Arnold Ker,R,180,ARG,29.5003422313,Agustin Calleri,R,183,ARG,27.575633128,30,1545,27,1605,23,1770,123,405,,,,,,,,,,,,,,,,,,,,
